pid,duration
1,90
2,52
3,72
4,13
5,93
6,75
7,20
8,14
9,43
10,3
11,95
12,87
13,16
14,79
15,87
16,45
17,30
18,45
19,46
20,56
21,100
22,55
23,97
24,83
25,74
26,3
27,70
28,50
29,59
30,95
31,79
32,57
33,31
34,71
35,37
36,90
37,59
38,28
39,87
40,9
41,48
42,9
43,92
44,82
45,2
46,83
47,34
48,68
49,78
50,31
51,73
52,16
53,37
54,86
55,12
56,57
57,26
58,91
59,27
60,5
61,56
62,10
63,16
64,71
65,11
66,70
67,11
68,88
69,59
70,42
71,8
72,61
73,4
74,19
75,46
76,34
77,3
78,75
79,1
80,56
81,41
82,71
83,42
84,56
85,61
86,14
87,10
88,51
89,59
90,19
91,35
92,91
93,5
94,73
95,92
96,54
97,79
98,59
99,53
100,53
101,66
102,61
103,20
104,62
105,52
106,62
107,2
108,13
109,60
110,2
111,76
112,68
113,67
114,72
115,44
116,100
117,51
118,93
119,54
120,20
121,55
122,88
123,58
124,69
125,79
126,3
127,38
128,21
129,40
130,46
131,6
132,90
133,3
134,81
135,33
136,5
137,50
138,89
139,79
140,79
141,26
142,61
143,79
144,36
145,74
146,45
147,26
148,18
149,44
150,52
151,49
152,50
153,29
154,32
155,1
156,85
157,66
158,66
159,67
160,70
161,57
162,69
163,41
164,42
165,30
166,18
167,91
168,57
169,29
170,15
171,18
172,35
173,14
174,25
175,92
176,79
177,84
178,62
179,67
180,4
181,30
182,33
183,51
184,60
185,55
186,88
187,10
188,50
189,67
190,62
191,29
192,60
193,79
194,58
195,37
196,45
197,37
198,37
199,36
200,17
201,65
202,93
203,41
204,61
205,68
206,71
207,41
208,91
209,95
210,94
211,27
212,20
213,69
214,18
215,94
216,72
217,23
218,72
219,8
220,51
221,93
222,63
223,54
224,33
225,82
226,82
227,59
228,49
229,58
230,6
231,70
232,32
233,3
234,15
235,26
236,97
237,59
238,60
239,16
240,76
241,31
242,53
243,51
244,27
245,33
246,23
247,44
248,58
249,29
250,66
251,29
252,14
253,67
254,13
255,47
256,64
257,23
258,31
259,62
260,83
261,33
262,69
263,8
264,93
265,78
266,92
267,54
268,94
269,39
270,71
271,88
272,12
273,91
274,74
275,77
276,10
277,29
278,38
279,29
280,32
281,31
282,66
283,77
284,72
285,70
286,74
287,97
288,71
289,83
290,100
291,45
292,70
293,74
294,23
295,3
296,68
297,28
298,13
299,31
300,18
301,34
302,45
303,94
304,25
305,64
306,20
307,35
308,98
309,56
310,77
311,54
312,66
313,7
314,60
315,3
316,74
317,19
318,85
319,75
320,95
321,48
322,36
323,34
324,31
325,58
326,51
327,34
328,72
329,55
330,33
331,91
332,92
333,84
334,46
335,77
336,11
337,3
338,70
339,35
340,41
341,3
342,78
343,16
344,57
345,63
346,92
347,27
348,10
349,52
350,3
351,73
352,36
353,40
354,86
355,65
356,26
357,89
358,15
359,78
360,54
361,9
362,59
363,95
364,53
365,32
366,43
367,96
368,92
369,33
370,77
371,22
372,72
373,57
374,76
375,47
376,17
377,84
378,66
379,15
380,53
381,9
382,21
383,9
384,44
385,19
386,3
387,6
388,45
389,88
390,65
391,45
392,28
393,80
394,37
395,88
396,47
397,40
398,24
399,100
400,83
401,56
402,30
403,94
404,38
405,89
406,65
407,32
408,46
409,22
410,70
411,93
412,62
413,40
414,43
415,41
416,65
417,37
418,89
419,7
420,56
421,92
422,74
423,69
424,42
425,54
426,99
427,56
428,81
429,35
430,71
431,13
432,44
433,41
434,53
435,55
436,12
437,59
438,39
439,50
440,11
441,88
442,40
443,42
444,68
445,94
446,1
447,33
448,4
449,39
450,22
451,30
452,83
453,49
454,100
455,60
456,40
457,50
458,39
459,16
460,27
461,44
462,26
463,59
464,100
465,77
466,21
467,39
468,67
469,32
470,73
471,19
472,23
473,92
474,70
475,76
476,23
477,72
478,40
479,72
480,21
481,81
482,98
483,68
484,27
485,63
486,98
487,92
488,99
489,38
490,1
491,8
492,51
493,100
494,32
495,10
496,69
497,58
498,67
499,94
500,38
501,16
502,32
503,83
504,93
505,93
506,89
507,37
508,11
509,38
510,15
511,1
512,9
513,69
514,37
515,24
516,16
517,24
518,40
519,36
520,39
521,36
522,33
523,11
524,46
525,7
526,67
527,4
528,65
529,47
530,87
531,68
532,2
533,20
534,85
535,19
536,95
537,76
538,64
539,80
540,100
541,38
542,67
543,46
544,88
545,57
546,83
547,34
548,16
549,97
550,79
551,98
552,35
553,20
554,60
555,5
556,7
557,73
558,82
559,45
560,16
561,21
562,55
563,56
564,29
565,60
566,95
567,38
568,66
569,34
570,88
571,84
572,12
573,51
574,6
575,54
576,92
577,89
578,52
579,92
580,70
581,41
582,29
583,47
584,89
585,90
586,70
587,71
588,66
589,60
590,55
591,51
592,6
593,91
594,68
595,88
596,31
597,34
598,1
599,99
600,41
601,20
602,31
603,67
604,2
605,51
606,40
607,72
608,21
609,54
610,46
611,56
612,90
613,83
614,44
615,69
616,54
617,80
618,72
619,62
620,62
621,16
622,78
623,86
624,45
625,87
626,93
627,90
628,72
629,42
630,71
631,43
632,66
633,87
634,36
635,62
636,84
637,35
638,48
639,65
640,98
641,78
642,96
643,65
644,100
645,65
646,73
647,72
648,100
649,38
650,95
651,22
652,34
653,59
654,87
655,12
656,63
657,61
658,72
659,98
660,35
661,19
662,29
663,97
664,4
665,94
666,9
667,37
668,7
669,58
670,54
671,81
672,68
673,26
674,81
675,57
676,70
677,58
678,77
679,91
680,86
681,51
682,69
683,91
684,91
685,83
686,67
687,13
688,88
689,17
690,29
691,14
692,83
693,32
694,60
695,90
696,93
697,95
698,46
699,38
700,75
701,34
702,93
703,30
704,21
705,76
706,55
707,89
708,74
709,45
710,79
711,53
712,56
713,11
714,71
715,21
716,66
717,15
718,94
719,29
720,10
721,92
722,63
723,2
724,33
725,60
726,9
727,63
728,32
729,18
730,21
731,37
732,7
733,18
734,16
735,65
736,24
737,94
738,18
739,5
740,7
741,52
742,66
743,39
744,39
745,4
746,81
747,98
748,46
749,6
750,9
751,62
752,12
753,68
754,73
755,67
756,6
757,62
758,92
759,79
760,100
761,36
762,35
763,47
764,84
765,52
766,75
767,45
768,1
769,76
770,46
771,51
772,69
773,24
774,10
775,59
776,55
777,45
778,79
779,73
780,91
781,74
782,61
783,68
784,73
785,80
786,100
787,21
788,49
789,17
790,67
791,46
792,27
793,74
794,34
795,41
796,83
797,5
798,81
799,41
800,77
801,27
802,35
803,69
804,69
805,29
806,88
807,56
808,16
809,51
810,25
811,13
812,58
813,6
814,18
815,25
816,28
817,86
818,32
819,41
820,35
821,8
822,62
823,45
824,14
825,66
826,71
827,46
828,31
829,48
830,4
831,2
832,93
833,72
834,62
835,65
836,90
837,96
838,2
839,46
840,78
841,11
842,13
843,97
844,30
845,87
846,63
847,91
848,79
849,98
850,75
851,21
852,39
853,30
854,28
855,59
856,52
857,58
858,17
859,87
860,82
861,6
862,96
863,96
864,99
865,19
866,5
867,5
868,41
869,12
870,1
871,2
872,4
873,37
874,25
875,94
876,48
877,17
878,94
879,66
880,14
881,72
882,2
883,17
884,11
885,67
886,37
887,43
888,65
889,11
890,5
891,55
892,62
893,24
894,4
895,54
896,36
897,25
898,66
899,37
900,100
901,95
902,70
903,12
904,64
905,72
906,76
907,59
908,20
909,40
910,4
911,15
912,86
913,74
914,85
915,23
916,40
917,27
918,71
919,97
920,80
921,67
922,95
923,45
924,59
925,9
926,86
927,3
928,16
929,30
930,7
931,60
932,88
933,99
934,66
935,31
936,4
937,69
938,47
939,23
940,40
941,28
942,67
943,32
944,45
945,2
946,31
947,79
948,60
949,47
950,14
951,21
952,65
953,42
954,31
955,11
956,68
957,51
958,26
959,82
960,55
961,7
962,97
963,62
964,7
965,39
966,89
967,26
968,29
969,83
970,90
971,14
972,50
973,3
974,6
975,20
976,27
977,48
978,90
979,44
980,97
981,23
982,63
983,80
984,72
985,72
986,67
987,1
988,60
989,89
990,82
991,56
992,91
993,78
994,69
995,26
996,75
997,1
998,42
999,88
1000,88
