pid,duration
1,35
2,63
3,40
4,72
5,35
6,38
7,13
8,3
9,7
10,97
11,57
12,95
13,17
14,13
15,20
16,62
17,38
18,32
19,90
20,29
21,78
22,3
23,23
24,71
25,58
26,5
27,64
28,64
29,45
30,18
31,66
32,59
33,28
34,68
35,41
36,22
37,21
38,96
39,59
40,8
41,1
42,5
43,70
44,4
45,27
46,93
47,82
48,34
49,47
50,32
51,78
52,22
53,4
54,83
55,26
56,30
57,67
58,61
59,51
60,52
61,47
62,71
63,90
64,7
65,47
66,5
67,30
68,78
69,35
70,24
71,80
72,16
73,91
74,79
75,36
76,69
77,81
78,93
79,85
80,83
81,28
82,10
83,97
84,28
85,4
86,9
87,92
88,38
89,32
90,58
91,2
92,7
93,43
94,42
95,9
96,64
97,77
98,4
99,45
100,45
101,6
102,62
103,33
104,40
105,14
106,88
107,74
108,27
109,94
110,42
111,83
112,61
113,82
114,26
115,11
116,23
117,73
118,94
119,4
120,89
121,70
122,12
123,12
124,32
125,26
126,55
127,53
128,69
129,86
130,17
131,45
132,2
133,22
134,61
135,57
136,25
137,36
138,24
139,43
140,86
141,80
142,11
143,40
144,32
145,77
146,93
147,92
148,78
149,85
150,31
151,81
152,100
153,44
154,79
155,31
156,54
157,89
158,67
159,79
160,89
161,30
162,7
163,80
164,45
165,28
166,96
167,31
168,45
169,50
170,21
171,91
172,70
173,81
174,74
175,11
176,14
177,15
178,37
179,20
180,100
181,44
182,37
183,98
184,24
185,92
186,31
187,7
188,100
189,18
190,23
191,37
192,52
193,13
194,31
195,73
196,34
197,87
198,29
199,13
200,20
201,48
202,17
203,99
204,100
205,35
206,96
207,36
208,62
209,24
210,100
211,96
212,30
213,15
214,20
215,30
216,42
217,92
218,31
219,47
220,24
221,17
222,72
223,2
224,10
225,22
226,19
227,99
228,69
229,70
230,20
231,19
232,67
233,47
234,71
235,77
236,31
237,8
238,77
239,78
240,98
241,39
242,46
243,72
244,2
245,68
246,19
247,41
248,28
249,26
250,64
251,15
252,31
253,82
254,13
255,55
256,83
257,6
258,48
259,90
260,89
261,69
262,94
263,77
264,27
265,36
266,49
267,94
268,99
269,30
270,21
271,41
272,70
273,15
274,97
275,85
276,1
277,51
278,97
279,66
280,98
281,15
282,91
283,57
284,88
285,87
286,69
287,46
288,59
289,12
290,78
291,94
292,99
293,9
294,29
295,62
296,20
297,54
298,76
299,19
300,75
301,51
302,77
303,91
304,45
305,72
306,12
307,91
308,62
309,28
310,12
311,41
312,45
313,46
314,1
315,24
316,3
317,89
318,37
319,1
320,56
321,51
322,2
323,55
324,87
325,68
326,56
327,86
328,13
329,15
330,13
331,13
332,98
333,96
334,96
335,48
336,83
337,61
338,19
339,63
340,82
341,7
342,10
343,69
344,67
345,99
346,94
347,7
348,58
349,52
350,15
351,16
352,33
353,2
354,12
355,21
356,74
357,68
358,66
359,57
360,60
361,74
362,51
363,83
364,82
365,6
366,13
367,71
368,3
369,39
370,66
371,64
372,49
373,95
374,19
375,25
376,12
377,21
378,29
379,61
380,6
381,62
382,74
383,64
384,94
385,42
386,94
387,8
388,67
389,3
390,69
391,31
392,45
393,44
394,62
395,78
396,60
397,77
398,66
399,85
400,97
401,88
402,77
403,30
404,72
405,92
406,64
407,34
408,56
409,25
410,55
411,46
412,44
413,66
414,20
415,78
416,16
417,83
418,35
419,76
420,36
421,44
422,62
423,14
424,41
425,65
426,88
427,97
428,70
429,95
430,50
431,3
432,85
433,34
434,66
435,50
436,11
437,60
438,3
439,71
440,19
441,30
442,53
443,73
444,20
445,35
446,62
447,75
448,95
449,79
450,61
451,80
452,32
453,45
454,77
455,84
456,4
457,83
458,62
459,65
460,31
461,41
462,1
463,48
464,46
465,23
466,54
467,42
468,9
469,16
470,26
471,97
472,39
473,60
474,36
475,43
476,50
477,44
478,12
479,15
480,58
481,4
482,24
483,27
484,96
485,41
486,12
487,77
488,36
489,64
490,65
491,42
492,78
493,58
494,78
495,44
496,9
497,1
498,9
499,1
500,40
501,91
502,58
503,89
504,81
505,37
506,50
507,65
508,92
509,88
510,83
511,6
512,73
513,91
514,84
515,77
516,56
517,91
518,71
519,95
520,68
521,9
522,77
523,71
524,7
525,80
526,8
527,98
528,77
529,81
530,53
531,33
532,77
533,51
534,70
535,54
536,97
537,40
538,18
539,68
540,100
541,69
542,29
543,62
544,41
545,8
546,29
547,42
548,29
549,82
550,86
551,54
552,42
553,73
554,24
555,92
556,30
557,70
558,3
559,74
560,87
561,98
562,45
563,7
564,34
565,63
566,74
567,19
568,84
569,71
570,2
571,32
572,86
573,94
574,64
575,35
576,10
577,55
578,84
579,4
580,89
581,3
582,1
583,15
584,99
585,47
586,4
587,17
588,16
589,60
590,48
591,40
592,92
593,71
594,93
595,28
596,79
597,96
598,2
599,79
600,87
601,25
602,98
603,69
604,23
605,26
606,10
607,93
608,76
609,53
610,22
611,1
612,71
613,6
614,79
615,17
616,93
617,86
618,34
619,35
620,88
621,26
622,73
623,95
624,53
625,12
626,14
627,82
628,64
629,89
630,71
631,94
632,82
633,26
634,15
635,38
636,16
637,56
638,34
639,35
640,45
641,50
642,100
643,85
644,63
645,59
646,12
647,81
648,14
649,64
650,24
651,100
652,38
653,22
654,50
655,23
656,11
657,7
658,38
659,76
660,90
661,53
662,36
663,8
664,70
665,65
666,18
667,10
668,3
669,23
670,56
671,5
672,41
673,7
674,83
675,79
676,5
677,79
678,16
679,7
680,61
681,42
682,47
683,42
684,33
685,60
686,77
687,46
688,56
689,10
690,2
691,62
692,28
693,36
694,82
695,75
696,48
697,8
698,37
699,50
700,62
701,55
702,89
703,81
704,82
705,97
706,65
707,54
708,72
709,28
710,97
711,81
712,6
713,45
714,64
715,53
716,67
717,27
718,10
719,7
720,61
721,29
722,5
723,29
724,40
725,60
726,40
727,35
728,82
729,69
730,68
731,95
732,13
733,41
734,90
735,60
736,43
737,51
738,84
739,69
740,72
741,11
742,93
743,19
744,7
745,57
746,9
747,1
748,44
749,36
750,24
751,28
752,96
753,15
754,53
755,70
756,92
757,78
758,48
759,4
760,76
761,70
762,35
763,58
764,43
765,17
766,43
767,24
768,89
769,20
770,59
771,73
772,83
773,34
774,95
775,62
776,54
777,74
778,78
779,45
780,48
781,20
782,13
783,93
784,93
785,57
786,29
787,84
788,90
789,61
790,61
791,85
792,38
793,43
794,94
795,60
796,21
797,51
798,92
799,72
800,17
801,30
802,14
803,88
804,53
805,68
806,95
807,72
808,32
809,22
810,70
811,52
812,70
813,34
814,41
815,5
816,84
817,73
818,80
819,78
820,75
821,39
822,4
823,34
824,15
825,7
826,73
827,64
828,63
829,45
830,96
831,88
832,91
833,91
834,57
835,40
836,26
837,6
838,23
839,92
840,66
841,86
842,1
843,55
844,74
845,46
846,29
847,58
848,8
849,18
850,17
851,69
852,33
853,6
854,35
855,39
856,75
857,71
858,31
859,24
860,80
861,88
862,50
863,8
864,9
865,72
866,39
867,95
868,26
869,65
870,60
871,8
872,52
873,21
874,74
875,69
876,47
877,15
878,30
879,45
880,12
881,55
882,28
883,62
884,31
885,92
886,78
887,72
888,5
889,56
890,22
891,4
892,95
893,6
894,37
895,19
896,43
897,70
898,75
899,70
900,29
901,67
902,10
903,63
904,31
905,94
906,75
907,54
908,80
909,20
910,99
911,92
912,78
913,43
914,76
915,92
916,8
917,85
918,47
919,44
920,5
921,48
922,60
923,86
924,40
925,2
926,77
927,7
928,43
929,94
930,78
931,73
932,58
933,41
934,98
935,57
936,95
937,30
938,79
939,44
940,83
941,88
942,80
943,36
944,52
945,12
946,22
947,41
948,81
949,75
950,3
951,5
952,49
953,47
954,66
955,49
956,37
957,94
958,58
959,27
960,91
961,54
962,41
963,58
964,54
965,1
966,89
967,64
968,43
969,21
970,90
971,80
972,5
973,46
974,31
975,81
976,52
977,19
978,62
979,31
980,77
981,86
982,25
983,79
984,52
985,57
986,54
987,35
988,35
989,14
990,97
991,58
992,20
993,46
994,40
995,17
996,51
997,88
998,53
999,99
1000,57
