pid,duration
1,1
2,10
3,1
4,1
5,7
6,8
7,7
8,9
9,5
10,8
11,6
12,3
13,10
14,2
15,7
16,10
17,8
18,5
19,4
20,9
21,10
22,5
23,7
24,7
25,7
26,5
27,5
28,4
29,5
30,5
31,2
32,6
33,10
34,7
35,9
36,8
37,10
38,3
39,8
40,9
41,4
42,10
43,5
44,3
45,6
46,5
47,9
48,1
49,5
50,5
51,5
52,4
53,1
54,2
55,6
56,1
57,8
58,6
59,5
60,2
61,3
62,4
63,3
64,5
65,1
66,8
67,2
68,3
69,2
70,3
71,10
72,8
73,4
74,5
75,4
76,8
77,7
78,10
79,5
80,4
81,4
82,1
83,5
84,10
85,8
86,1
87,8
88,5
89,10
90,2
91,6
92,2
93,7
94,4
95,1
96,9
97,3
98,8
99,2
100,7
101,4
102,7
103,7
104,1
105,5
106,10
107,7
108,5
109,3
110,1
111,7
112,8
113,4
114,8
115,4
116,4
117,1
118,2
119,8
120,4
121,3
122,8
123,6
124,5
125,10
126,8
127,7
128,7
129,2
130,4
131,1
132,9
133,2
134,7
135,8
136,9
137,6
138,9
139,1
140,5
141,1
142,4
143,2
144,5
145,1
146,4
147,6
148,10
149,1
150,1
151,3
152,1
153,10
154,8
155,8
156,3
157,10
158,3
159,2
160,5
161,2
162,6
163,3
164,10
165,6
166,1
167,10
168,5
169,2
170,1
171,5
172,10
173,2
174,9
175,3
176,5
177,3
178,3
179,4
180,3
181,9
182,7
183,8
184,7
185,5
186,5
187,2
188,5
189,10
190,10
191,10
192,8
193,5
194,5
195,1
196,4
197,4
198,6
199,4
200,10
201,5
202,4
203,3
204,1
205,6
206,3
207,2
208,3
209,2
210,4
211,3
212,7
213,10
214,8
215,9
216,6
217,3
218,7
219,7
220,9
221,7
222,5
223,5
224,6
225,7
226,3
227,1
228,2
229,10
230,8
231,6
232,1
233,8
234,6
235,9
236,1
237,6
238,7
239,8
240,8
241,10
242,10
243,4
244,8
245,4
246,8
247,9
248,9
249,6
250,5
251,3
252,8
253,8
254,1
255,2
256,8
257,10
258,7
259,9
260,1
261,4
262,6
263,8
264,8
265,10
266,1
267,5
268,5
269,10
270,10
271,5
272,2
273,10
274,6
275,6
276,1
277,1
278,4
279,1
280,9
281,10
282,9
283,3
284,8
285,4
286,3
287,3
288,9
289,3
290,5
291,2
292,7
293,3
294,1
295,5
296,10
297,3
298,10
299,1
300,9
301,9
302,4
303,1
304,6
305,2
306,4
307,6
308,5
309,2
310,5
311,3
312,5
313,5
314,9
315,6
316,5
317,5
318,1
319,6
320,3
321,2
322,9
323,8
324,1
325,8
326,3
327,4
328,2
329,9
330,2
331,4
332,1
333,5
334,1
335,2
336,2
337,8
338,7
339,10
340,9
341,5
342,8
343,8
344,8
345,4
346,8
347,2
348,7
349,1
350,8
351,7
352,5
353,2
354,8
355,1
356,4
357,9
358,1
359,3
360,8
361,6
362,7
363,5
364,10
365,1
366,9
367,8
368,7
369,2
370,4
371,6
372,6
373,9
374,5
375,10
376,9
377,2
378,3
379,1
380,6
381,3
382,2
383,4
384,10
385,7
386,4
387,6
388,10
389,2
390,7
391,4
392,3
393,8
394,9
395,3
396,4
397,5
398,1
399,6
400,9
401,7
402,9
403,10
404,7
405,9
406,7
407,3
408,5
409,3
410,9
411,4
412,10
413,4
414,6
415,4
416,1
417,1
418,3
419,9
420,10
421,10
422,8
423,2
424,6
425,8
426,10
427,10
428,2
429,6
430,2
431,1
432,9
433,7
434,1
435,9
436,9
437,4
438,3
439,5
440,4
441,9
442,4
443,7
444,7
445,7
446,8
447,2
448,2
449,7
450,3
451,8
452,7
453,4
454,5
455,3
456,4
457,7
458,8
459,3
460,8
461,6
462,5
463,6
464,9
465,5
466,10
467,7
468,5
469,8
470,9
471,2
472,10
473,5
474,10
475,4
476,10
477,9
478,7
479,5
480,6
481,10
482,2
483,5
484,10
485,10
486,5
487,1
488,1
489,8
490,5
491,7
492,1
493,6
494,6
495,9
496,4
497,9
498,3
499,3
500,5
501,7
502,10
503,3
504,9
505,5
506,8
507,7
508,10
509,2
510,2
511,10
512,6
513,4
514,1
515,6
516,9
517,6
518,9
519,8
520,10
521,7
522,1
523,3
524,6
525,9
