pid,duration
1,5
2,1
3,10
4,1
5,6
6,8
7,7
8,1
9,9
10,10
11,4
12,7
13,10
14,3
15,4
16,1
17,8
18,6
19,5
20,2
21,5
22,3
23,5
24,6
25,3
26,1
27,4
28,1
29,3
30,4
31,5
32,6
33,6
34,6
35,1
36,6
37,1
38,8
39,3
40,4
41,4
42,4
43,2
44,1
45,6
46,10
47,1
48,1
49,2
50,2
51,10
52,3
53,7
54,3
55,5
56,5
57,9
58,6
59,7
60,9
61,8
62,8
63,1
64,6
65,5
66,10
67,3
68,3
69,1
70,10
71,5
72,9
73,9
74,4
75,7
76,10
77,4
78,6
79,7
80,6
81,6
82,7
83,2
84,7
85,3
86,6
87,8
88,3
89,4
90,6
91,3
92,9
93,3
94,4
95,9
96,9
97,10
98,1
99,1
100,5
101,8
102,5
103,9
104,6
105,8
106,10
107,10
108,4
109,8
110,1
111,7
112,5
113,5
114,1
115,7
116,1
117,7
118,10
119,3
120,10
121,1
122,2
123,10
124,3
125,9
126,4
127,8
128,9
129,4
130,5
131,8
132,9
133,7
134,6
135,5
136,2
137,8
138,2
139,4
140,5
141,2
142,9
143,1
144,7
145,2
146,8
147,7
148,6
149,8
150,3
151,8
152,5
153,6
154,7
155,4
156,6
157,8
158,8
159,1
160,7
161,5
162,6
163,10
164,10
165,2
166,1
167,2
168,1
169,6
170,2
171,6
172,1
173,5
174,2
175,1
176,2
177,8
178,1
179,1
180,7
181,5
182,6
183,8
184,1
185,10
186,8
187,2
188,9
189,6
190,3
191,5
192,8
193,6
194,1
195,6
196,4
197,5
198,1
199,1
200,5
201,10
202,9
203,5
204,10
205,7
206,5
207,10
208,2
209,5
210,4
211,4
212,8
213,5
214,1
215,9
216,6
217,3
218,1
219,4
220,8
221,10
222,10
223,8
224,8
225,1
226,1
227,6
228,7
229,4
230,4
231,2
232,3
233,7
234,1
235,3
236,6
237,8
238,2
239,2
240,7
241,8
242,7
243,1
244,9
245,3
246,2
247,10
248,6
249,6
250,1
251,5
252,7
253,3
254,5
255,3
256,8
257,8
258,6
259,9
260,9
261,1
262,9
263,5
264,7
265,7
266,2
267,9
268,6
269,9
270,8
271,8
272,9
273,1
274,9
275,8
276,7
277,2
278,8
279,10
280,3
281,7
282,2
283,1
284,2
285,5
286,9
287,5
288,6
289,1
290,4
291,5
292,10
293,5
294,6
295,10
296,3
297,8
298,7
299,3
300,8
301,6
302,6
303,3
304,8
305,6
306,4
307,10
308,1
309,3
310,1
311,7
312,3
313,3
314,4
315,1
316,6
317,8
318,8
319,2
320,5
321,4
322,8
323,3
324,6
325,2
326,3
327,5
328,6
329,1
330,7
331,7
332,9
333,4
334,2
335,8
336,10
337,5
338,1
339,4
340,5
341,1
342,8
343,6
344,10
345,3
346,1
347,8
348,4
349,9
350,6
351,9
352,3
353,3
354,3
355,9
356,4
357,3
358,2
359,9
360,9
361,3
362,4
363,10
364,5
365,3
366,8
367,5
368,4
369,8
370,5
371,2
372,1
373,4
374,3
375,1
376,8
377,2
378,10
379,5
380,9
381,6
382,7
383,6
384,1
385,8
386,3
387,8
388,9
389,8
390,1
391,10
392,4
393,4
394,9
395,6
396,9
397,5
398,5
399,1
400,10
401,1
402,9
403,7
404,9
405,8
406,8
407,6
408,2
409,5
410,3
411,2
412,9
413,6
414,6
415,4
416,7
417,6
418,10
419,3
420,6
421,7
422,2
423,8
424,6
425,3
426,4
427,3
428,4
429,10
430,10
431,8
432,10
433,8
434,10
435,5
436,3
437,5
438,2
439,8
440,4
441,4
442,7
443,5
444,4
445,3
446,7
447,5
448,6
449,4
450,2
451,9
452,5
453,5
454,8
455,7
456,7
457,4
458,3
459,3
460,9
461,6
462,1
463,9
464,7
465,6
466,3
467,8
468,1
469,6
470,6
