pid,duration
1,10
2,1
3,3
4,2
5,7
6,7
7,5
8,8
9,3
10,4
11,1
12,10
13,6
14,7
15,9
16,2
17,5
18,10
19,1
20,6
21,8
22,10
23,3
24,9
25,2
26,2
27,5
28,8
29,4
30,9
31,4
32,9
33,2
34,5
35,5
36,3
37,1
38,4
39,5
40,3
41,1
42,7
43,8
44,1
45,1
46,10
47,3
48,9
49,7
50,7
51,8
52,1
53,6
54,2
55,10
56,1
57,7
58,9
59,5
60,6
61,8
62,2
63,9
64,7
65,9
66,3
67,5
68,9
69,6
70,1
71,3
72,9
73,9
74,8
75,6
76,6
77,9
78,9
79,5
80,9
81,4
82,6
83,10
84,9
85,7
86,6
87,2
88,9
89,9
90,9
91,6
92,7
93,2
94,3
95,4
96,5
97,7
98,8
99,4
100,1
101,1
102,7
103,6
104,5
105,7
106,9
107,7
108,3
109,7
110,6
111,8
112,7
113,4
114,8
115,7
116,8
117,5
118,9
119,8
120,1
121,3
122,9
123,8
124,5
125,3
126,10
127,9
128,2
129,10
130,7
131,1
132,9
133,9
134,8
135,8
136,4
137,4
138,5
139,5
140,4
141,1
142,2
143,6
144,4
145,2
146,1
147,1
148,9
149,6
150,5
151,2
152,5
153,9
154,3
155,2
156,4
157,10
158,7
159,7
160,6
161,9
162,7
163,6
164,3
165,9
166,4
167,5
168,8
169,2
170,3
171,8
172,10
173,9
174,6
175,5
176,2
177,3
178,8
179,8
180,4
181,4
182,3
183,7
184,4
185,1
186,2
187,5
188,9
189,7
190,2
191,5
192,2
193,2
194,2
195,8
196,4
197,4
198,2
199,1
200,5
201,2
202,6
203,2
204,10
205,9
206,10
207,7
208,5
209,3
210,6
211,2
212,3
213,6
214,10
215,4
216,6
217,3
218,5
219,10
220,10
221,2
222,1
223,10
224,10
225,6
226,7
227,3
228,8
229,2
230,7
231,5
232,1
233,9
234,3
235,4
236,6
237,3
238,5
239,9
240,10
241,3
242,8
243,8
244,3
245,9
246,7
247,9
248,4
249,9
250,9
251,5
252,10
253,2
254,3
255,2
256,4
257,7
258,8
259,3
260,4
261,10
262,8
263,1
264,7
265,6
266,5
267,4
268,2
269,6
270,1
271,4
272,10
273,10
274,10
275,2
276,6
277,8
278,8
279,6
280,10
281,3
282,6
283,1
284,2
285,7
286,5
287,1
288,8
289,4
290,2
291,3
292,1
293,4
294,5
295,7
296,8
297,3
298,10
299,10
300,1
301,3
302,3
303,8
304,4
305,2
306,1
307,8
308,7
309,7
310,3
311,9
312,1
313,6
314,4
315,9
316,7
317,3
318,9
319,2
320,7
321,6
322,9
323,9
324,9
325,3
326,10
327,9
328,9
329,5
330,7
331,10
332,10
333,6
334,7
335,7
336,5
337,10
338,7
339,6
340,5
341,7
342,6
343,8
344,9
345,10
346,6
347,1
348,5
349,5
350,10
351,10
352,9
353,1
354,2
355,7
356,5
357,2
358,4
359,8
360,4
361,5
362,6
363,8
364,7
365,9
366,4
367,4
368,3
369,5
370,9
371,10
372,5
373,7
374,4
375,5
376,7
377,1
378,8
379,9
380,3
381,5
382,10
383,8
384,1
385,1
386,4
387,5
388,6
389,5
390,5
391,7
392,1
393,6
394,2
395,4
396,5
397,5
398,3
399,7
400,9
401,1
402,5
403,10
404,2
405,6
406,8
407,7
408,10
409,3
410,2
411,4
412,1
413,2
414,2
415,2
416,4
417,6
418,6
419,7
420,10
421,6
422,5
423,5
424,3
425,4
426,2
427,8
428,3
429,1
430,7
431,1
432,7
433,10
434,10
435,4
436,4
437,8
438,4
439,4
440,9
441,3
442,5
443,4
444,10
445,10
446,3
447,3
448,5
449,1
450,7
451,5
452,5
453,3
454,6
455,10
456,9
457,7
458,9
459,5
460,4
461,7
462,2
463,8
464,1
465,10
466,1
467,10
468,8
469,8
470,7
