pid,duration
1,57
2,14
3,9
4,25
5,55
6,99
7,18
8,56
9,54
10,63
11,17
12,18
13,87
14,33
15,3
16,84
17,82
18,15
19,73
20,83
21,84
22,31
23,83
24,92
25,74
26,87
27,70
28,75
29,35
30,90
31,48
32,28
33,7
34,91
35,15
36,49
37,44
38,63
39,46
40,45
41,56
42,18
43,34
44,30
45,83
46,47
47,32
48,16
49,26
50,66
51,44
52,9
53,51
54,36
55,83
56,97
57,22
58,54
59,49
60,38
61,44
62,41
63,99
64,8
65,79
66,27
67,12
68,64
69,77
70,90
71,79
72,46
73,69
74,9
75,38
76,9
77,94
78,41
79,19
80,29
81,24
82,48
83,49
84,21
85,84
86,30
87,8
88,79
89,45
90,36
91,95
92,38
93,95
94,85
95,48
96,47
97,31
98,89
99,3
100,89
101,84
102,33
103,57
104,78
105,16
106,99
107,54
108,82
109,60
110,72
111,75
112,41
113,38
114,10
115,48
116,25
117,30
118,91
119,53
120,13
121,61
122,7
123,79
124,55
125,37
126,94
127,27
128,23
129,99
130,57
131,56
132,42
133,1
134,80
135,86
136,16
137,59
138,27
139,40
140,22
141,15
142,93
143,9
144,44
145,4
146,45
147,98
148,25
149,53
150,84
151,28
152,17
153,1
154,44
155,49
156,18
157,59
158,61
159,95
160,21
161,83
162,12
163,3
164,87
165,6
166,50
167,94
168,4
169,23
170,76
171,20
172,35
173,66
174,76
175,96
176,45
177,21
178,18
179,47
180,4
181,61
182,94
183,44
184,24
185,93
186,45
187,52
188,8
189,10
190,77
191,7
192,6
193,15
194,96
195,16
196,89
197,64
198,89
199,1
200,7
201,41
202,100
203,96
204,12
205,55
206,71
207,15
208,49
209,36
210,99
211,19
212,83
213,27
214,62
215,74
216,22
217,75
218,5
219,27
220,38
221,91
222,24
223,24
224,64
225,32
226,31
227,67
228,96
229,81
230,74
231,95
232,77
233,59
234,7
235,41
236,3
237,53
238,47
239,91
240,60
241,56
242,10
243,71
244,87
245,78
246,36
247,64
248,2
249,57
250,65
251,5
252,100
253,20
254,10
255,80
256,2
257,72
258,35
259,55
260,13
261,23
262,24
263,32
264,20
265,83
266,67
267,65
268,80
269,62
270,51
271,61
272,82
273,99
274,43
275,25
276,19
277,80
278,16
279,91
280,68
281,53
282,52
283,46
284,39
285,40
286,65
287,57
288,37
289,85
290,21
291,36
292,41
293,5
294,56
295,75
296,56
297,87
298,99
299,84
300,25
301,35
302,67
303,15
304,97
305,76
306,24
307,56
308,14
309,12
310,97
311,86
312,46
313,28
314,91
315,32
316,44
317,66
318,98
319,86
320,35
321,35
322,18
323,27
324,36
325,1
326,67
327,5
328,85
329,99
330,68
331,63
332,89
333,54
334,57
335,27
336,11
337,96
338,85
339,81
340,45
341,5
342,8
343,55
344,63
345,24
346,100
347,20
348,27
349,72
350,26
351,34
352,26
353,88
354,11
355,85
356,59
357,67
358,83
359,35
360,52
361,13
362,77
363,39
364,65
365,81
366,81
367,15
368,96
369,100
370,51
371,4
372,61
373,37
374,12
375,41
376,93
377,31
378,80
379,12
380,33
381,96
382,38
383,67
384,66
385,52
386,80
387,36
388,2
389,59
390,91
391,24
392,73
393,4
394,81
395,11
396,19
397,61
398,71
399,72
400,37
401,91
402,39
403,50
404,8
405,48
406,32
407,44
408,35
409,67
410,52
411,99
412,88
413,42
414,19
415,96
416,93
417,94
418,69
419,58
420,50
421,79
422,15
423,91
424,14
425,10
426,53
427,93
428,28
429,7
430,74
431,80
432,50
433,55
434,10
435,71
436,52
437,43
438,48
439,99
440,32
441,1
442,23
443,29
444,7
445,95
446,6
447,13
448,26
449,54
450,13
451,95
452,43
453,11
454,82
455,53
456,32
457,69
458,41
459,43
460,40
461,18
462,71
463,36
464,68
465,82
466,69
467,86
468,90
469,44
470,98
471,32
472,50
473,56
474,41
475,55
476,2
477,41
478,74
479,13
480,14
481,6
482,45
483,63
484,23
485,63
486,1
487,72
488,11
489,15
490,41
491,66
492,89
493,33
494,80
495,100
496,27
497,20
498,43
499,36
500,90
