pid,duration
1,395
2,333
3,316
4,351
5,385
6,552
7,315
8,639
9,33
10,962
11,772
12,492
13,34
14,183
15,32
16,464
17,109
18,156
19,835
20,250
21,995
22,460
23,736
24,472
25,389
26,669
27,121
28,109
29,442
30,524
31,904
32,91
33,637
34,195
35,480
36,743
37,60
38,215
39,129
40,100
41,154
42,648
43,236
44,102
45,7
46,302
47,307
48,648
49,435
50,3
51,873
52,858
53,340
54,803
55,335
56,435
57,871
58,233
59,860
60,781
61,76
62,500
63,72
64,766
65,720
66,614
67,552
68,205
69,701
70,226
71,364
72,973
73,288
74,572
75,499
76,598
77,416
78,855
79,735
80,379
81,449
82,739
83,813
84,635
85,811
86,291
87,495
88,705
89,260
90,970
91,486
92,651
93,64
94,285
95,505
96,823
97,598
98,382
99,711
100,314
101,935
102,16
103,612
104,99
105,497
106,865
107,330
108,83
109,936
110,341
111,781
112,259
113,745
114,778
115,18
116,472
117,904
118,286
119,540
120,142
121,394
122,344
123,786
124,131
125,648
126,207
127,608
128,813
129,683
130,914
131,638
132,62
133,890
134,256
135,236
136,675
137,728
138,65
139,542
140,738
141,516
142,304
143,191
144,394
145,758
146,823
147,568
148,427
149,579
150,500
151,424
152,203
153,607
154,613
155,226
156,808
157,97
158,263
159,426
160,680
161,698
162,378
163,192
164,259
165,930
166,870
167,699
168,981
169,561
170,728
171,586
172,369
173,548
174,597
175,755
176,346
177,53
178,87
179,125
180,210
181,931
182,963
183,876
184,951
185,245
186,494
187,874
188,4
189,550
190,680
191,883
192,43
193,805
194,922
195,768
196,140
197,290
198,467
199,356
200,520
201,24
202,234
203,598
204,655
205,11
206,394
207,462
208,106
209,820
210,992
211,363
212,919
213,659
214,32
215,314
216,839
217,757
218,553
219,206
220,650
221,296
222,880
223,532
224,468
225,810
226,33
227,423
228,903
229,119
230,939
231,123
232,662
233,458
234,973
235,547
236,855
237,494
238,590
239,128
240,489
241,281
242,33
243,388
244,456
245,884
246,68
247,699
248,704
249,326
250,661
251,861
252,909
253,984
254,450
255,629
256,558
257,829
258,999
259,882
260,392
261,514
262,142
263,973
264,494
265,50
266,920
267,93
268,590
269,18
270,329
271,404
272,861
273,843
274,490
275,502
276,627
277,596
278,413
279,228
280,118
281,729
282,592
283,783
284,813
285,850
286,685
287,99
288,762
289,261
290,542
291,998
292,490
293,562
294,243
295,129
296,593
297,620
298,526
299,660
300,455
301,370
302,466
303,725
304,117
305,913
306,825
307,127
308,717
309,394
310,622
311,961
312,601
313,187
314,864
315,789
316,720
317,709
318,678
319,717
320,188
321,133
322,327
323,385
324,710
325,444
326,357
327,798
328,235
329,72
330,956
331,541
332,772
333,103
334,964
335,251
336,252
337,760
338,239
339,145
340,935
341,64
342,854
343,724
344,378
345,480
346,640
347,60
348,603
349,956
350,606
351,44
352,52
353,255
354,306
355,564
356,212
357,304
358,633
359,903
360,283
361,858
362,227
363,626
364,780
365,2
366,241
367,665
368,519
369,82
370,106
371,179
372,693
373,596
374,27
375,903
376,41
377,911
378,881
379,805
380,761
381,520
382,117
383,382
384,189
385,964
386,937
387,585
388,497
389,317
390,858
391,544
392,197
393,360
394,14
395,500
396,741
397,929
398,597
399,375
400,86
401,554
402,568
403,106
404,335
405,761
406,312
407,601
408,547
409,969
410,558
411,522
412,651
413,662
414,139
415,404
416,402
417,867
418,859
419,640
420,447
421,757
422,244
423,60
424,732
425,434
426,408
427,591
428,350
429,697
430,550
431,38
432,305
433,996
434,137
435,593
436,238
437,669
438,592
439,404
440,156
441,258
442,779
443,95
444,851
445,273
446,746
447,840
448,496
449,928
450,113
451,276
452,639
453,442
454,427
455,743
456,611
457,130
458,626
459,762
460,742
461,550
462,714
463,912
464,99
465,418
466,640
467,532
468,47
469,760
470,103
471,877
472,746
473,632
474,641
475,645
476,414
477,714
478,162
479,281
480,872
481,481
482,544
483,836
484,115
485,721
486,793
487,816
488,969
489,749
490,709
491,717
492,308
493,562
494,443
495,389
496,478
497,892
498,886
499,685
500,77
