pid,duration
1,2
2,87
3,84
4,91
5,32
6,73
7,26
8,95
9,74
10,98
11,80
12,37
13,48
14,70
15,90
16,45
17,75
18,30
19,45
20,76
21,84
22,3
23,33
24,73
25,17
26,82
27,4
28,90
29,10
30,90
31,57
32,83
33,91
34,78
35,33
36,59
37,86
38,81
39,93
40,73
41,30
42,8
43,51
44,16
45,74
46,26
47,63
48,10
49,94
50,97
51,54
52,37
53,99
54,48
55,20
56,22
57,55
58,6
59,98
60,21
61,13
62,44
63,14
64,42
65,17
66,44
67,24
68,26
69,77
70,65
71,84
72,80
73,87
74,27
75,15
76,51
77,84
78,79
79,33
80,22
81,53
82,43
83,1
84,35
85,35
86,28
87,45
88,54
89,87
90,50
91,48
92,15
93,78
94,92
95,92
96,76
97,56
98,88
99,74
100,69
101,22
102,10
103,29
104,78
105,99
106,11
107,15
108,34
109,73
110,99
111,67
112,4
113,36
114,67
115,4
116,38
117,85
118,39
119,98
120,55
121,89
122,92
123,53
124,42
125,76
126,88
127,11
128,52
129,61
130,34
131,23
132,67
133,38
134,90
135,57
136,83
137,83
138,14
139,97
140,61
141,55
142,83
143,4
144,77
145,78
146,52
147,21
148,100
149,31
150,95
151,15
152,64
153,35
154,89
155,87
156,94
157,7
158,15
159,28
160,35
161,36
162,40
163,78
164,41
165,71
166,6
167,81
168,64
169,29
170,31
171,96
172,77
173,27
174,22
175,91
176,31
177,99
178,24
179,45
180,40
181,81
182,53
183,96
184,36
185,38
186,50
187,82
188,3
189,83
190,44
191,22
192,13
193,22
194,12
195,24
196,2
197,22
198,53
199,70
200,20
201,42
202,26
203,48
204,61
205,17
206,80
207,11
208,61
209,8
210,73
211,36
212,28
213,20
214,48
215,86
216,55
217,23
218,26
219,79
220,21
221,87
222,13
223,35
224,15
225,13
226,79
227,14
228,83
229,6
230,49
231,32
232,59
233,13
234,36
235,37
236,13
237,34
238,71
239,18
240,28
241,94
242,30
243,75
244,82
245,9
246,97
247,88
248,37
249,63
250,87
251,23
252,2
253,48
254,14
255,13
256,78
257,68
258,89
259,91
260,66
261,63
262,49
263,29
264,60
265,19
266,12
267,76
268,9
269,14
270,37
271,68
272,9
273,16
274,92
275,53
276,6
277,91
278,67
279,29
280,15
281,41
282,2
283,96
284,56
285,78
286,73
287,62
288,76
289,24
290,23
291,89
292,81
293,46
294,77
295,87
296,24
297,69
298,18
299,29
300,58
301,53
302,22
303,79
304,84
305,60
306,36
307,1
308,17
309,24
310,50
311,12
312,23
313,17
314,86
315,80
316,76
317,12
318,37
319,65
320,36
321,59
322,52
323,72
324,81
325,97
326,29
327,66
328,90
329,53
330,91
331,17
332,87
333,68
334,14
335,33
336,19
337,29
338,100
339,22
340,30
341,77
342,33
343,34
344,73
345,61
346,74
347,34
348,32
349,66
350,79
351,37
352,56
353,76
354,35
355,28
356,4
357,34
358,32
359,16
360,59
361,1
362,40
363,72
364,95
365,70
366,59
367,62
368,97
369,3
370,3
371,36
372,78
373,78
374,66
375,46
376,1
377,57
378,20
379,53
380,10
381,94
382,27
383,98
384,57
385,86
386,14
387,44
388,59
389,82
390,88
391,26
392,35
393,10
394,53
395,64
396,13
397,64
398,11
399,12
400,8
401,22
402,96
403,4
404,77
405,99
406,58
407,80
408,10
409,83
410,77
411,99
412,20
413,3
414,22
415,44
416,13
417,36
418,71
419,96
420,64
421,73
422,1
423,57
424,77
425,87
426,82
427,96
428,17
429,45
430,15
431,30
432,81
433,81
434,45
435,73
436,20
437,35
438,86
439,62
440,53
441,42
442,20
443,16
444,42
445,19
446,93
447,46
448,47
449,71
450,45
451,43
452,100
453,37
454,35
455,17
456,46
457,64
458,40
459,97
460,87
461,40
462,84
463,88
464,72
465,75
466,80
467,42
468,26
469,17
470,34
471,33
472,9
473,2
474,6
475,99
476,77
477,54
478,86
479,13
480,67
481,90
482,75
483,68
484,50
485,6
486,21
487,27
488,4
489,14
490,88
491,42
492,59
493,33
494,34
495,68
496,49
497,34
498,45
499,30
500,89
501,40
502,63
503,79
504,6
505,73
506,69
507,40
508,13
509,10
510,23
511,27
512,27
513,24
514,60
