pid,duration
1,56
2,72
3,82
4,27
5,61
6,5
7,18
8,15
9,22
10,97
11,11
12,48
13,14
14,60
15,56
16,78
17,6
18,48
19,19
20,57
21,17
22,49
23,20
24,58
25,3
26,43
27,66
28,52
29,100
30,27
31,98
32,100
33,2
34,49
35,79
36,100
37,40
38,1
39,54
40,78
41,98
42,3
43,66
44,8
45,40
46,26
47,84
48,10
49,85
50,39
51,43
52,62
53,95
54,26
55,37
56,74
57,49
58,44
59,13
60,88
61,14
62,56
63,58
64,84
65,89
66,93
67,14
68,84
69,69
70,51
71,80
72,69
73,28
74,55
75,13
76,66
77,69
78,80
79,54
80,84
81,62
82,3
83,18
84,27
85,32
86,6
87,34
88,92
89,88
90,59
91,79
92,42
93,53
94,75
95,59
96,65
97,98
98,16
99,35
100,56
101,30
102,9
103,81
104,98
105,6
106,70
107,9
108,59
109,64
110,27
111,13
112,96
113,26
114,77
115,12
116,24
117,75
118,27
119,59
120,91
121,100
122,41
123,66
124,14
125,54
126,96
127,80
128,15
129,8
130,60
131,80
132,86
133,94
134,75
135,57
136,20
137,94
138,80
139,36
140,75
141,85
142,46
143,99
144,11
145,21
146,70
147,42
148,25
149,67
150,77
151,24
152,87
153,73
154,3
155,33
156,20
157,90
158,58
159,23
160,37
161,3
162,8
163,69
164,28
165,27
166,19
167,62
168,6
169,82
170,75
171,41
172,93
173,99
174,14
175,62
176,80
177,89
178,7
179,85
180,60
181,19
182,82
183,31
184,26
185,3
186,78
187,98
188,33
189,73
190,33
191,19
192,90
193,28
194,82
195,100
196,32
197,97
198,27
199,76
200,21
201,91
202,36
203,23
204,25
205,79
206,75
207,62
208,57
209,76
210,90
211,39
212,51
213,69
214,49
215,33
216,70
217,20
218,20
219,10
220,12
221,44
222,19
223,99
224,63
225,97
226,21
227,53
228,24
229,69
230,73
231,72
232,36
233,27
234,57
235,6
236,88
237,65
238,17
239,69
240,45
241,50
242,33
243,46
244,36
245,81
246,17
247,96
248,66
249,40
250,33
251,72
252,76
253,83
254,7
255,58
256,68
257,55
258,47
259,93
260,46
261,20
262,84
263,81
264,6
265,66
266,100
267,86
268,83
269,1
270,63
271,22
272,2
273,42
274,28
275,89
276,51
277,98
278,59
279,63
280,6
281,46
282,72
283,34
284,99
285,37
286,76
287,63
288,2
289,1
290,29
291,97
292,56
293,41
294,92
295,42
296,57
297,99
298,5
299,41
300,3
301,99
302,68
303,52
304,75
305,34
306,31
307,23
308,57
309,64
310,50
311,3
312,84
313,96
314,69
315,49
316,24
317,73
318,2
319,98
320,7
321,73
322,82
323,94
324,93
325,2
326,79
327,2
328,13
329,22
330,94
331,16
332,24
333,17
334,26
335,17
336,95
337,19
338,53
339,76
340,78
341,58
342,92
343,36
344,13
345,21
346,1
347,46
348,63
349,37
350,12
351,49
352,29
353,78
354,43
355,17
356,58
357,32
358,35
359,27
360,46
361,53
362,57
363,7
364,64
365,46
366,37
367,24
368,14
369,10
370,68
371,71
372,60
373,6
374,72
375,30
376,12
377,59
378,69
379,50
380,17
381,34
382,55
383,93
384,55
385,3
386,23
387,59
388,74
389,33
390,6
391,92
392,13
393,53
394,36
395,59
396,30
397,71
398,32
399,52
400,56
401,75
402,22
403,36
404,10
405,51
406,9
407,68
408,4
409,49
410,61
411,56
412,85
413,95
414,7
415,5
416,73
417,87
418,77
419,88
420,32
421,100
422,59
423,90
424,2
425,53
426,41
427,31
428,69
429,18
430,17
431,53
432,49
433,76
434,83
435,35
436,67
437,26
438,39
439,41
440,18
441,19
442,41
443,81
444,51
445,51
446,27
447,22
448,56
449,26
450,55
451,93
452,95
453,87
454,24
455,41
456,85
457,93
458,62
459,58
460,45
461,81
462,1
463,23
464,71
465,41
466,66
467,41
468,30
469,26
470,98
471,96
472,34
473,40
474,29
475,53
476,10
477,58
478,27
479,97
480,67
481,96
482,65
483,89
484,70
485,14
486,55
487,55
488,51
489,15
490,98
491,48
492,79
493,19
494,48
495,22
496,9
497,78
498,94
499,62
500,89
501,74
502,24
503,40
504,77
505,42
506,59
507,98
508,1
509,61
510,6
511,74
512,72
