pid,duration
1,3
2,1
3,5
4,3
5,3
6,1
7,10
8,9
9,7
10,10
11,5
12,9
13,5
14,5
15,8
16,6
17,3
18,5
19,10
20,1
21,4
22,7
23,3
24,3
25,1
26,2
27,10
28,3
29,7
30,1
31,7
32,6
33,7
34,4
35,3
36,6
37,6
38,2
39,4
40,1
41,5
42,9
43,7
44,4
45,5
46,1
47,3
48,9
49,5
50,7
51,8
52,8
53,6
54,1
55,5
56,5
57,3
58,6
59,4
60,7
61,4
62,8
63,4
64,5
65,10
66,8
67,10
68,10
69,5
70,9
71,3
72,10
73,3
74,8
75,9
76,7
77,9
78,1
79,2
80,3
81,8
82,5
83,10
84,2
85,3
86,2
87,8
88,5
89,3
90,4
91,9
92,1
93,3
94,4
95,8
96,5
97,2
98,10
99,2
100,5
101,1
102,4
103,9
104,7
105,4
106,2
107,7
108,1
109,10
110,8
111,1
112,10
113,1
114,1
115,5
116,6
117,7
118,7
119,4
120,1
121,9
122,6
123,4
124,9
125,2
126,4
127,5
128,9
129,9
130,9
131,7
132,2
133,3
134,4
135,5
136,3
137,5
138,3
139,2
140,7
141,7
142,10
143,8
144,7
145,1
146,9
147,5
148,2
149,8
150,1
151,1
152,6
153,9
154,7
155,6
156,10
157,7
158,6
159,3
160,8
161,3
162,8
163,1
164,8
165,7
166,5
167,6
168,4
169,3
170,2
171,8
172,10
173,6
174,7
175,2
176,1
177,1
178,8
179,10
180,1
181,1
182,3
183,7
184,1
185,8
186,5
187,7
188,8
189,2
190,10
191,8
192,1
193,7
194,10
195,2
196,1
197,8
198,9
199,2
200,9
201,1
202,8
203,4
204,4
205,6
206,9
207,8
208,2
209,2
210,3
211,8
212,5
213,6
214,10
215,6
216,4
217,6
218,2
219,2
220,7
221,6
222,10
223,4
224,8
225,10
226,7
227,10
228,9
229,9
230,10
231,3
232,2
233,1
234,10
235,9
236,9
237,8
238,3
239,5
240,10
241,9
242,3
243,8
244,2
245,6
246,9
247,7
248,6
249,7
250,7
251,5
252,1
253,8
254,5
255,3
256,7
257,3
258,4
259,1
260,8
261,8
262,5
263,9
264,2
265,10
266,2
267,5
268,8
269,3
270,8
271,7
272,10
273,8
274,4
275,8
276,7
277,3
278,8
279,6
280,8
281,2
282,10
283,2
284,6
285,10
286,8
287,3
288,9
289,4
290,1
291,9
292,9
293,5
294,7
295,4
296,8
297,1
298,4
299,5
300,6
301,9
302,1
303,1
304,6
305,6
306,2
307,2
308,10
309,3
310,3
311,1
312,8
313,9
314,2
315,5
316,1
317,4
318,5
319,7
320,6
321,4
322,4
323,5
324,5
325,4
326,5
327,8
328,4
329,6
330,5
331,6
332,3
333,3
334,9
335,9
336,7
337,10
338,3
339,3
340,4
341,10
342,6
343,2
344,6
345,6
346,3
347,4
348,1
349,7
350,9
351,4
352,8
353,1
354,2
355,8
356,6
357,10
358,10
359,9
360,6
361,1
362,5
363,4
364,4
365,9
366,3
367,7
368,10
369,10
370,9
371,2
372,9
373,2
374,6
375,2
376,6
377,2
378,2
379,6
380,1
381,1
382,5
383,2
384,5
385,5
386,4
387,1
388,8
389,9
390,9
391,1
392,2
393,3
394,10
395,6
396,3
397,7
398,4
399,6
400,5
401,8
402,4
403,9
404,6
405,9
406,8
407,6
408,5
409,10
410,3
411,5
412,7
413,10
414,3
415,10
416,2
417,3
418,2
419,1
420,9
421,5
422,9
423,6
424,7
425,4
426,7
427,3
428,1
429,4
430,6
431,8
432,5
433,4
434,1
435,1
436,8
437,5
438,7
439,1
440,2
441,5
442,5
443,10
444,5
445,8
446,1
447,3
448,1
449,2
450,6
451,7
452,8
453,3
454,10
455,3
456,3
457,4
458,6
459,2
460,10
461,7
462,2
