pid,duration
1,4
2,7
3,2
4,2
5,7
6,10
7,6
8,8
9,9
10,3
11,5
12,8
13,1
14,7
15,6
16,7
17,1
18,4
19,5
20,2
21,3
22,3
23,9
24,5
25,8
26,1
27,10
28,4
29,5
30,3
31,10
32,5
33,10
34,4
35,5
36,2
37,1
38,2
39,8
40,5
41,6
42,4
43,3
44,1
45,4
46,8
47,2
48,10
49,1
50,9
51,7
52,6
53,10
54,9
55,4
56,9
57,7
58,2
59,5
60,8
61,1
62,4
63,1
64,9
65,10
66,6
67,1
68,10
69,9
70,10
71,5
72,6
73,8
74,7
75,1
76,10
77,10
78,9
79,8
80,5
81,5
82,4
83,10
84,3
85,4
86,7
87,6
88,1
89,5
90,7
91,3
92,7
93,9
94,5
95,2
96,5
97,4
98,2
99,6
100,1
101,2
102,2
103,7
104,8
105,7
106,3
107,5
108,1
109,3
110,9
111,7
112,6
113,10
114,5
115,4
116,3
117,8
118,10
119,9
120,4
121,6
122,2
123,7
124,10
125,4
126,5
127,3
128,6
129,4
130,1
131,5
132,5
133,9
134,2
135,9
136,10
137,4
138,7
139,1
140,4
141,6
142,9
143,2
144,4
145,7
146,5
147,9
148,4
149,7
150,7
151,9
152,4
153,1
154,1
155,7
156,10
157,5
158,8
159,4
160,8
161,1
162,6
163,8
164,4
165,5
166,1
167,1
168,9
169,5
170,6
171,1
172,10
173,6
174,9
175,6
176,8
177,5
178,5
179,7
180,6
181,3
182,4
183,1
184,3
185,9
186,9
187,8
188,9
189,8
190,7
191,1
192,2
193,1
194,10
195,9
196,3
197,10
198,6
199,6
200,3
201,2
202,7
203,9
204,9
205,3
206,10
207,6
208,3
209,4
210,6
211,9
212,2
213,5
214,5
215,9
216,1
217,2
218,10
219,8
220,3
221,2
222,10
223,7
224,6
225,1
226,8
227,3
228,5
229,4
230,3
231,2
232,10
233,9
234,1
235,2
236,5
237,10
238,5
239,10
240,9
241,1
242,8
243,2
244,9
245,7
246,9
247,7
248,9
249,4
250,6
251,7
252,2
253,7
254,3
255,10
256,4
257,4
258,2
259,10
260,1
261,3
262,1
263,6
264,5
265,7
266,8
267,3
268,1
269,2
270,8
271,8
272,2
273,5
274,6
275,1
276,5
277,9
278,9
279,1
280,7
281,2
282,2
283,6
284,2
285,2
286,4
287,6
288,7
289,6
290,5
291,5
292,9
293,8
294,4
295,5
296,9
297,2
298,8
299,5
300,4
301,3
302,2
303,9
304,3
305,10
306,2
307,5
308,9
309,4
310,10
311,3
312,1
313,8
