pid,duration
1,6
2,7
3,6
4,10
5,1
6,6
7,3
8,9
9,5
10,8
11,5
12,7
13,7
14,5
15,6
16,2
17,8
18,6
19,7
20,10
21,4
22,2
23,7
24,6
25,4
26,7
27,5
28,8
29,4
30,7
31,5
32,1
33,9
34,5
35,5
36,7
37,6
38,8
39,6
40,3
41,5
42,4
43,8
44,6
45,7
46,7
47,4
48,7
49,1
50,7
51,8
52,10
53,4
54,3
55,6
56,1
57,8
58,8
59,4
60,7
61,10
62,3
63,10
64,6
65,8
66,7
67,10
68,9
69,10
70,5
71,4
72,10
73,1
74,9
75,3
76,5
77,7
78,5
79,9
80,8
81,9
82,3
83,3
84,7
85,7
86,10
87,6
88,2
89,8
90,9
91,6
92,2
93,6
94,3
95,2
96,5
97,7
98,9
99,4
100,8
101,4
102,5
103,10
104,7
105,1
106,9
107,9
108,9
109,3
110,8
111,4
112,6
113,6
114,5
115,10
116,5
117,1
118,1
119,8
120,7
121,10
122,3
123,8
124,8
125,1
126,7
127,8
128,8
129,2
130,1
131,5
132,8
133,1
134,6
135,1
136,6
137,6
138,9
139,5
140,7
141,6
142,2
143,10
144,6
145,5
146,4
147,7
148,9
149,9
150,1
151,2
152,8
153,3
154,1
155,3
156,3
157,1
158,7
159,2
160,3
161,8
162,7
163,2
164,9
165,3
166,9
167,9
168,6
169,1
170,6
171,10
172,1
173,5
174,3
175,9
176,6
177,10
178,4
179,8
180,7
181,7
182,1
183,4
184,7
185,5
186,2
187,2
188,5
189,10
190,7
191,3
192,8
193,7
194,10
195,10
196,4
197,6
198,1
199,10
200,8
201,7
202,1
203,2
204,2
205,4
206,8
207,4
208,1
209,1
210,9
211,3
212,5
213,4
214,7
215,9
216,10
217,4
218,3
219,2
220,10
221,8
222,2
223,2
224,8
225,9
226,1
227,3
228,3
229,6
230,1
231,1
232,4
233,4
234,7
235,6
236,7
237,10
238,6
239,2
240,6
241,4
242,2
243,6
244,1
245,6
246,8
247,8
248,4
249,7
250,1
251,2
252,3
253,2
254,8
255,9
256,7
257,4
258,4
259,7
260,8
261,4
262,4
263,8
264,7
265,7
266,4
267,6
268,1
269,2
270,6
271,9
272,5
273,7
274,5
275,5
276,8
277,7
278,8
279,2
280,9
281,7
282,1
283,8
284,1
285,1
286,5
287,8
288,2
289,3
290,6
291,8
292,6
293,7
294,6
295,10
296,6
297,2
298,3
299,3
300,8
301,6
302,7
303,4
304,2
305,8
306,3
307,6
308,5
309,7
310,1
311,10
312,2
313,2
314,1
315,8
316,7
317,2
318,8
319,10
320,3
321,2
322,3
323,1
324,2
325,2
326,8
327,3
328,10
329,2
330,6
331,10
332,5
333,2
334,10
335,7
336,4
337,3
338,9
339,3
340,7
341,5
342,10
343,7
344,5
345,5
346,6
347,5
348,10
349,5
350,6
351,3
352,10
353,2
354,6
355,7
356,6
357,2
358,9
359,9
360,4
361,6
362,4
363,5
364,9
365,4
366,3
367,3
368,9
369,10
370,5
371,6
372,1
373,9
374,2
375,7
376,7
377,2
378,8
379,1
380,9
381,6
382,9
383,6
384,5
385,4
386,4
387,1
388,5
389,5
390,6
391,5
392,2
393,9
394,9
395,3
396,1
397,7
398,1
399,8
400,10
401,6
402,3
403,1
404,7
405,7
406,6
407,5
408,3
409,3
410,1
411,7
412,1
413,9
414,10
415,10
416,8
417,4
418,10
419,6
420,3
421,3
422,8
423,10
424,9
425,8
426,6
427,9
428,6
429,7
430,5
431,2
432,9
433,6
434,9
435,3
436,9
437,9
438,8
439,1
440,2
441,6
442,5
443,9
444,10
445,2
446,2
447,7
448,5
449,10
450,7
451,8
452,5
453,10
454,7
455,8
456,2
457,10
458,7
459,3
460,2
461,5
462,2
463,4
464,4
465,8
466,7
467,10
468,4
469,10
470,10
471,4
472,10
473,2
474,3
475,2
476,4
