pid,duration
1,5
2,4
3,3
4,3
5,9
6,3
7,6
8,1
9,7
10,8
11,9
12,5
13,6
14,1
15,5
16,7
17,2
18,10
19,2
20,1
21,1
22,8
23,10
24,10
25,4
26,8
27,3
28,5
29,10
30,7
31,5
32,6
33,4
34,2
35,3
36,10
37,8
38,7
39,5
40,10
41,1
42,8
43,1
44,6
45,7
46,10
47,7
48,8
49,3
50,5
51,7
52,1
53,5
54,5
55,7
56,5
57,2
58,7
59,5
60,5
61,10
62,5
63,10
64,5
65,7
66,6
67,9
68,1
69,9
70,1
71,4
72,9
73,4
74,1
75,4
76,8
77,5
78,9
79,2
80,2
81,8
82,7
83,9
84,4
85,7
86,3
87,1
88,1
89,5
90,5
91,6
92,7
93,10
94,4
95,5
96,7
97,10
98,3
99,1
100,5
101,4
102,7
103,1
104,3
105,8
106,3
107,7
108,8
109,9
110,1
111,2
112,8
113,8
114,10
115,3
116,9
117,6
118,5
119,9
120,1
121,3
122,3
123,3
124,1
125,5
126,5
127,10
128,1
129,3
130,4
131,3
132,9
133,2
134,10
135,4
136,7
137,5
138,1
139,3
140,7
141,2
142,1
143,3
144,3
145,3
146,8
147,8
148,9
149,5
150,3
151,3
152,6
153,7
154,8
155,2
156,6
157,10
158,5
159,4
160,7
161,4
162,4
163,7
164,10
165,10
166,9
167,4
168,5
169,8
170,7
171,2
172,5
173,1
174,10
175,8
176,5
177,1
178,9
179,10
180,9
181,10
182,1
183,2
184,6
185,10
186,9
187,1
188,6
189,6
190,3
191,6
192,6
193,10
194,6
195,3
196,8
197,10
198,1
199,4
200,10
201,5
202,8
203,5
204,6
205,1
206,5
207,7
208,8
209,8
210,3
211,8
212,4
213,5
214,3
215,8
216,3
217,8
218,9
219,6
220,1
221,10
222,3
223,3
224,2
225,2
226,8
227,5
228,6
229,1
230,9
231,3
232,8
233,6
234,9
235,2
236,10
237,8
238,8
239,7
240,7
241,10
242,3
243,5
244,8
245,1
246,4
247,9
248,10
249,2
250,10
251,4
252,7
253,7
254,9
255,3
256,5
257,3
258,8
259,7
260,2
261,2
262,10
263,5
264,2
265,4
266,8
267,9
268,7
269,3
270,6
271,3
272,10
273,9
274,4
275,3
276,1
277,10
278,5
279,4
280,7
281,4
282,2
283,10
284,5
285,2
286,9
287,7
288,6
289,6
290,8
291,8
292,9
293,3
294,2
295,8
296,1
297,2
298,10
299,9
300,5
301,8
302,5
303,4
304,2
305,1
306,3
307,3
308,2
309,1
310,6
311,4
312,9
313,10
314,1
315,7
316,10
317,5
318,4
319,1
320,9
321,4
322,2
323,2
324,1
325,10
326,6
327,1
328,7
329,9
330,7
331,9
332,1
333,4
334,8
335,9
336,2
337,4
338,8
339,7
340,4
341,2
342,3
