pid,duration
1,132
2,331
3,848
4,246
5,552
6,386
7,243
8,860
9,414
10,213
11,453
12,124
13,155
14,507
15,765
16,512
17,969
18,908
19,271
20,216
21,44
22,705
23,133
24,568
25,973
26,769
27,21
28,284
29,283
30,196
31,269
32,871
33,303
34,40
35,249
36,574
37,159
38,34
39,962
40,632
41,494
42,882
43,95
44,472
45,712
46,120
47,642
48,197
49,470
50,662
51,284
52,797
53,779
54,814
55,767
56,249
57,991
58,679
59,998
60,550
61,908
62,229
63,163
64,630
65,752
66,296
67,262
68,785
69,921
70,786
71,869
72,267
73,697
74,807
75,316
76,17
77,866
78,873
79,333
80,434
81,426
82,76
83,513
84,64
85,227
86,582
87,447
88,488
89,281
90,637
91,343
92,581
93,901
94,511
95,358
96,837
97,575
98,618
99,274
100,21
101,397
102,80
103,949
104,949
105,459
106,768
107,963
108,144
109,264
110,411
111,331
112,881
113,579
114,654
115,916
116,388
117,638
118,740
119,31
120,996
121,16
122,435
123,221
124,340
125,174
126,919
127,192
128,498
129,671
130,710
131,234
132,676
133,607
134,57
135,100
136,372
137,693
138,871
139,708
140,569
141,167
142,218
143,363
144,987
145,889
146,406
147,391
148,577
149,199
150,870
151,989
152,850
153,944
154,859
155,833
156,610
157,1000
158,803
159,792
160,703
161,403
162,165
163,705
164,954
165,91
166,489
167,843
168,920
169,473
170,923
171,737
172,2
173,474
174,467
175,775
176,444
177,416
178,965
179,403
180,903
181,122
182,451
183,27
184,829
185,460
186,690
187,671
188,246
189,649
190,598
191,891
192,457
193,68
194,61
195,831
196,389
197,793
198,121
199,86
200,267
201,30
202,960
203,318
204,913
205,390
206,833
207,980
208,329
209,577
210,226
211,551
212,157
213,132
214,208
215,211
216,339
217,210
218,355
219,909
220,576
221,201
222,17
223,719
224,175
225,593
226,949
227,382
228,129
229,805
230,478
231,894
232,756
233,728
234,607
235,29
236,564
237,409
238,285
239,458
240,714
241,435
242,337
243,475
244,228
245,461
246,215
247,556
248,323
249,192
250,235
251,777
252,975
253,421
254,1000
255,917
256,616
257,636
258,86
259,987
260,3
261,200
262,989
263,686
264,24
265,831
266,271
267,860
268,67
269,216
270,832
271,16
272,747
273,252
274,548
275,449
276,129
277,408
278,644
279,186
280,978
281,716
282,94
283,847
284,305
285,277
286,351
287,479
288,662
289,735
290,42
291,757
292,697
293,437
294,854
295,48
296,290
297,83
298,165
299,929
300,211
301,604
302,340
303,533
304,790
305,319
306,417
307,248
308,814
309,582
310,345
311,791
312,690
313,781
314,980
315,326
316,604
317,548
318,383
319,698
320,676
321,533
322,896
323,706
324,654
325,253
326,675
327,732
328,27
329,833
330,706
331,757
332,940
333,986
334,634
335,608
336,907
337,766
338,66
339,948
340,743
341,888
342,720
343,545
344,519
345,913
346,438
347,857
348,709
349,921
350,288
351,4
352,282
353,728
354,526
355,331
356,60
357,300
358,344
359,359
360,142
361,436
362,328
363,640
364,221
365,691
366,91
367,567
368,206
369,308
370,584
371,673
372,755
373,85
374,572
375,449
376,369
377,713
378,196
379,724
380,17
381,623
382,349
383,171
384,293
385,400
386,338
387,615
388,376
389,782
390,389
391,177
392,79
393,304
394,530
395,760
396,842
397,615
398,141
399,624
400,765
401,727
402,233
403,12
404,962
405,760
406,405
