pid,duration
1,5
2,2
3,1
4,1
5,4
6,8
7,2
8,2
9,5
10,4
11,7
12,3
13,5
14,1
15,1
16,3
17,6
18,7
19,3
20,3
21,10
22,7
23,6
24,6
25,10
26,9
27,7
28,2
29,4
30,10
31,3
32,2
33,7
34,9
35,2
36,9
37,2
38,10
39,6
40,10
41,3
42,4
43,1
44,9
45,6
46,4
47,5
48,1
49,9
50,6
51,7
52,8
53,4
54,8
55,4
56,8
57,9
58,10
59,2
60,6
61,6
62,6
63,6
64,8
65,2
66,3
67,9
68,9
69,5
70,6
71,4
72,7
73,9
74,9
75,3
76,10
77,2
78,9
79,8
80,8
81,3
82,2
83,7
84,4
85,7
86,8
87,1
88,7
89,4
90,10
91,7
92,3
93,9
94,1
95,8
96,4
97,9
98,1
99,1
100,7
101,7
102,6
103,10
104,6
105,4
106,1
107,5
108,5
109,5
110,6
111,3
112,8
113,7
114,7
115,6
116,7
117,3
118,1
119,5
120,2
121,1
122,5
123,8
124,10
125,10
126,8
127,6
128,4
129,7
130,10
131,7
132,10
133,6
134,8
135,10
136,6
137,1
138,9
139,1
140,3
141,4
142,7
143,1
144,3
145,6
146,5
147,1
148,4
149,4
150,4
151,5
152,6
153,7
154,7
155,9
156,9
157,4
158,9
159,7
160,6
161,3
162,4
163,2
164,2
165,4
166,7
167,7
168,6
169,10
170,6
171,3
172,7
173,10
174,10
175,5
176,9
177,3
178,1
179,10
180,7
181,3
182,8
183,1
184,1
185,3
186,10
187,7
188,7
189,4
190,7
191,1
192,5
193,5
194,7
195,2
196,7
197,9
198,7
199,7
200,9
201,3
202,3
203,10
204,10
205,7
206,7
207,2
208,10
209,5
210,4
211,3
212,7
213,8
214,2
215,3
216,1
217,5
218,9
219,6
220,9
221,7
222,3
223,4
224,5
225,2
226,6
227,4
228,2
229,10
230,10
231,8
232,7
233,10
234,3
235,7
236,7
237,6
238,9
239,7
240,8
241,9
242,2
243,6
244,4
245,9
246,8
247,7
248,9
249,1
250,8
251,8
252,3
253,1
254,10
255,8
256,5
257,6
258,6
259,9
260,10
261,8
262,4
263,9
264,3
265,7
266,3
267,6
268,5
269,1
270,8
271,9
272,3
273,5
274,4
275,9
276,3
277,5
278,2
279,1
280,10
281,5
282,7
283,2
284,4
285,1
286,6
287,8
288,4
289,4
290,8
291,1
292,5
293,7
294,1
295,8
296,8
297,1
298,2
299,10
300,7
301,4
302,4
303,1
304,9
305,10
306,9
307,5
308,9
309,10
310,6
311,5
312,9
313,2
314,8
315,9
316,8
317,10
318,9
319,8
320,10
321,8
322,8
323,3
324,4
325,1
326,10
327,6
328,5
329,3
330,9
331,5
332,10
333,6
334,4
335,4
336,3
337,8
338,4
339,5
340,4
341,6
342,9
343,9
344,3
345,8
346,8
347,10
348,7
349,1
350,1
351,8
352,5
353,5
354,3
355,6
356,3
357,8
358,5
359,7
360,5
361,7
362,5
363,8
364,1
365,4
366,7
367,9
368,7
369,8
370,2
371,6
372,7
373,5
374,3
375,4
376,5
377,3
378,9
379,4
380,5
381,1
382,1
383,9
384,10
385,8
386,3
387,2
388,7
389,5
390,6
391,3
392,2
393,3
394,1
395,9
396,5
397,7
398,10
399,10
400,4
401,2
402,3
403,4
404,9
405,4
406,8
407,6
408,9
409,2
410,4
411,9
412,4
413,9
414,4
415,10
416,7
417,9
418,4
419,5
420,1
421,1
422,1
423,3
424,5
425,6
