pid,duration
1,3
2,9
3,7
4,8
5,1
6,9
7,2
8,2
9,2
10,5
11,5
12,2
13,9
14,9
15,3
16,6
17,4
18,4
19,2
20,5
21,2
22,4
23,10
24,3
25,10
26,6
27,2
28,9
29,9
30,5
31,8
32,2
33,4
34,3
35,10
36,6
37,6
38,2
39,5
40,4
41,2
42,10
43,3
44,8
45,10
46,1
47,1
48,9
49,9
50,4
51,3
52,9
53,9
54,4
55,5
56,2
57,2
58,3
59,7
60,2
61,4
62,4
63,3
64,8
65,5
66,6
67,10
68,5
69,6
70,7
71,1
72,5
73,10
74,10
75,5
76,1
77,1
78,10
79,2
80,4
81,2
82,2
83,10
84,9
85,6
86,4
87,6
88,3
89,1
90,1
91,10
92,8
93,5
94,6
95,2
96,7
97,10
98,3
99,1
100,7
