pid,duration
1,1
2,6
3,6
4,10
5,7
6,10
7,7
8,9
9,2
10,8
11,2
12,1
13,6
14,1
15,2
16,1
17,7
18,10
19,1
20,1
21,4
22,9
23,1
24,3
25,1
26,1
27,3
28,3
29,9
30,6
31,4
32,5
33,10
34,7
35,4
36,3
37,3
38,10
39,10
40,3
41,2
42,6
43,5
44,2
45,9
46,7
47,6
48,5
49,4
50,1
51,7
52,5
53,8
54,7
55,9
56,7
57,9
58,1
59,8
60,7
61,1
62,3
63,9
64,9
65,4
66,2
67,5
68,9
69,1
70,8
71,7
72,9
73,8
74,4
75,5
76,8
77,4
78,9
79,8
80,1
81,4
82,3
83,3
84,8
85,1
86,7
87,5
88,7
89,5
90,10
91,6
92,5
93,4
94,8
95,1
96,9
97,2
98,7
99,7
100,10
