pid,duration
1,486
2,480
3,356
4,713
5,543
6,848
7,339
8,143
9,149
10,913
11,909
12,726
13,952
14,810
15,556
16,908
17,393
18,364
19,412
20,282
21,213
22,248
23,227
24,858
25,212
26,654
27,468
28,560
29,739
30,617
31,887
32,228
33,311
34,698
35,52
36,874
37,650
38,116
39,254
40,104
41,927
42,75
43,891
44,668
45,43
46,512
47,274
48,561
49,210
50,643
51,653
52,724
53,970
54,598
55,38
56,207
57,900
58,625
59,37
60,317
61,296
62,513
63,341
64,940
65,670
66,498
67,796
68,27
69,999
70,132
71,36
72,458
73,516
74,337
75,575
76,488
77,591
78,232
79,773
80,392
81,218
82,463
83,61
84,51
85,286
86,392
87,64
88,850
89,245
90,665
91,218
92,841
93,481
94,959
95,624
96,513
97,904
98,35
99,127
100,222
101,931
102,627
103,987
104,259
105,918
106,719
107,47
108,159
109,377
110,596
111,428
112,994
113,117
114,958
115,432
116,354
117,528
118,311
119,770
120,494
121,541
122,348
123,113
124,496
125,758
126,663
127,663
128,1
129,970
130,639
131,971
132,809
133,765
134,239
135,826
136,596
137,561
138,827
139,730
140,560
141,351
142,809
143,894
144,139
145,194
146,570
147,924
148,547
149,674
150,376
151,196
152,814
153,421
154,49
155,546
156,506
157,989
158,477
159,160
160,95
161,573
162,153
163,771
164,633
165,870
166,918
167,647
168,312
169,469
170,348
171,349
172,127
173,219
174,809
175,528
176,992
177,561
178,446
179,322
180,434
181,462
182,865
183,534
184,773
185,410
186,504
187,729
188,440
189,984
190,842
191,302
192,305
193,175
194,265
195,758
196,65
197,495
198,569
199,653
200,18
201,818
202,102
203,3
204,597
205,134
206,547
207,665
208,530
209,99
210,208
211,77
212,190
213,394
214,21
215,113
216,741
217,621
218,640
219,214
220,461
221,60
222,510
223,302
224,127
225,291
226,144
227,908
228,245
229,895
230,83
231,365
232,982
233,274
234,270
235,858
236,630
237,201
238,653
239,115
240,579
241,862
242,682
243,367
244,268
245,65
246,529
247,849
248,789
249,51
250,57
251,951
252,157
253,730
254,408
255,741
256,145
257,883
258,945
259,594
260,79
261,239
262,192
263,274
264,460
265,668
266,947
267,105
268,128
269,589
270,760
271,600
272,613
273,584
274,423
275,177
276,23
277,35
278,262
279,953
280,585
281,507
282,245
283,957
284,267
285,256
286,903
287,541
288,777
289,507
290,795
291,765
292,690
293,521
294,579
295,210
296,605
297,537
298,37
299,169
300,671
301,960
302,320
303,782
304,277
305,93
306,356
307,78
308,566
309,283
310,246
311,209
312,637
313,979
314,688
315,471
316,420
317,181
318,322
319,7
320,328
321,222
322,225
323,730
324,133
325,601
326,597
327,224
328,487
329,476
330,896
331,195
332,525
333,524
334,78
335,851
336,894
337,497
338,926
339,195
340,803
341,17
342,553
343,775
344,208
345,139
346,626
347,583
348,153
349,292
350,509
351,565
352,86
353,505
354,433
355,456
356,422
357,309
358,10
359,928
360,335
361,281
362,499
363,446
364,868
365,827
366,390
367,68
368,867
369,99
370,919
371,908
372,306
373,518
374,97
375,323
376,530
377,889
378,220
379,836
380,60
381,305
382,96
383,395
384,321
385,221
386,155
387,514
388,390
389,266
390,27
391,980
392,236
393,213
394,442
395,978
396,595
397,73
398,317
399,822
400,865
401,156
402,498
403,35
404,517
405,747
406,691
407,985
408,875
409,464
410,764
411,419
412,261
413,415
414,539
415,644
416,646
417,64
418,796
419,152
420,409
421,97
422,688
423,97
424,582
425,455
426,145
427,993
428,614
429,58
430,24
431,414
432,194
433,821
434,627
435,687
436,672
437,34
438,560
439,904
440,165
441,957
442,118
443,464
444,531
445,520
446,994
447,437
448,818
449,491
450,389
451,924
452,638
453,33
454,333
455,925
456,122
457,12
458,657
459,779
460,522
461,8
462,625
463,561
464,759
465,576
