pid,duration
1,9
2,7
3,3
4,7
5,2
6,6
7,6
8,6
9,2
10,10
11,9
12,5
13,5
14,5
15,10
16,2
17,3
18,6
19,1
20,9
21,9
22,9
23,6
24,1
25,6
26,10
27,3
28,6
29,1
30,4
31,4
32,7
33,4
34,6
35,2
36,2
37,6
38,10
39,10
40,1
41,2
42,5
43,8
44,6
45,1
46,8
47,9
48,1
49,7
50,7
51,3
52,2
53,8
54,7
55,3
56,9
57,2
58,1
59,5
60,10
61,7
62,6
63,10
64,10
65,6
66,6
67,2
68,7
69,9
70,6
71,4
72,9
73,5
74,1
75,3
76,2
77,3
78,4
79,8
80,6
81,1
82,8
83,6
84,2
85,6
86,4
87,8
88,7
89,10
90,8
91,10
92,4
93,2
94,5
95,1
96,6
97,5
98,8
99,9
100,1
101,7
102,8
103,5
104,9
105,2
106,6
107,7
108,2
109,9
110,4
111,10
112,5
113,9
114,7
115,8
116,10
117,8
118,6
119,3
120,6
121,2
122,7
123,1
124,6
125,7
126,5
127,3
128,3
129,2
130,6
131,7
132,8
133,10
134,6
135,2
136,10
137,9
138,7
139,7
140,9
141,2
142,7
143,4
144,6
145,7
146,7
147,1
148,7
149,9
150,2
151,9
152,9
153,9
154,4
155,3
156,4
157,1
158,2
159,5
160,3
161,3
162,8
163,5
164,3
165,6
166,2
167,6
168,9
169,9
170,8
171,3
172,6
173,8
174,3
175,6
176,3
177,6
178,8
179,2
180,3
181,10
182,9
183,6
184,2
185,1
186,10
187,4
188,2
189,8
190,9
191,6
192,7
193,10
194,2
195,1
196,4
197,6
198,7
199,9
200,1
201,4
202,7
203,10
204,10
205,8
206,2
207,4
208,7
209,9
210,2
211,9
212,2
213,4
214,2
215,8
216,8
217,2
218,3
219,10
220,6
221,3
222,3
223,8
224,9
225,4
226,10
227,1
228,9
229,8
230,2
231,3
232,9
233,9
234,2
235,9
236,4
237,10
238,6
239,8
240,6
241,2
242,5
243,6
244,1
245,1
246,4
247,3
248,8
249,8
250,6
251,7
252,1
253,5
254,4
255,6
256,6
257,9
258,7
259,5
260,9
261,6
262,2
263,4
264,1
265,3
266,7
267,4
268,7
269,6
270,3
271,3
272,1
273,1
274,7
275,3
276,10
277,5
278,7
279,3
280,2
281,10
282,6
283,8
284,6
285,7
286,10
287,1
288,9
289,5
290,9
291,9
292,9
293,10
294,2
295,8
296,2
297,7
298,5
299,4
300,8
301,10
302,5
303,3
304,9
305,1
306,2
307,10
308,2
309,5
310,8
311,4
312,2
313,2
314,9
315,4
316,2
317,3
318,4
319,2
320,3
321,5
322,3
323,10
324,1
325,9
326,9
327,10
328,3
329,6
330,7
331,7
332,5
333,4
334,8
335,5
336,7
337,3
338,3
339,9
340,5
341,8
342,7
343,6
344,7
345,5
346,9
347,5
348,7
349,3
350,4
351,7
352,3
353,4
354,3
355,2
356,6
357,6
358,3
359,5
360,1
361,3
362,6
363,9
364,4
365,10
366,8
367,6
368,9
369,8
370,6
371,5
372,2
373,7
374,6
375,7
376,5
377,5
378,2
379,7
380,3
381,2
382,10
383,8
384,5
385,3
386,2
387,6
388,4
389,8
390,10
391,1
392,6
393,6
394,4
395,9
396,3
397,10
398,9
399,3
400,4
401,3
402,7
403,6
404,2
405,4
406,5
407,8
408,6
409,2
410,5
411,2
412,7
413,7
414,8
415,5
416,7
417,10
418,9
419,7
420,3
421,4
422,6
423,2
424,8
425,3
426,8
427,5
428,2
429,1
430,6
431,4
432,10
433,4
434,7
435,9
436,5
437,6
438,7
439,8
440,10
441,9
442,6
443,4
444,1
445,5
446,6
447,10
448,5
449,8
450,3
451,4
452,9
453,9
454,2
455,6
456,5
457,9
458,2
459,10
460,1
461,10
462,8
463,4
464,7
465,9
466,7
467,4
468,8
469,7
470,4
471,5
472,4
473,1
474,2
475,10
476,6
477,9
478,5
479,5
480,10
481,10
482,7
483,9
484,5
485,10
486,2
487,3
488,7
489,2
490,4
491,9
492,6
493,4
494,4
495,6
496,6
497,3
498,7
499,7
500,3
