pid,duration
1,7
2,8
3,8
4,4
5,4
6,7
7,7
8,5
9,3
10,6
11,1
12,6
13,4
14,6
15,9
16,5
17,7
18,10
19,2
20,10
21,6
22,5
23,4
24,4
25,7
26,5
27,1
28,3
29,2
30,3
31,2
32,8
33,9
34,10
35,5
36,1
37,8
38,3
39,10
40,5
41,6
42,3
43,4
44,7
45,4
46,7
47,8
48,5
49,1
50,6
51,2
52,8
53,4
54,5
55,2
56,7
57,9
58,10
59,2
60,4
61,6
62,7
63,1
64,9
65,3
66,6
67,6
68,7
69,3
70,5
71,2
72,5
73,2
74,4
75,8
76,8
77,1
78,3
79,8
80,9
81,9
82,4
83,8
84,6
85,10
86,3
87,9
88,8
89,7
90,5
91,1
92,2
93,7
94,10
95,2
96,5
97,10
98,9
99,1
100,2
101,1
102,3
103,1
104,4
105,9
106,5
107,9
108,7
109,7
110,5
111,2
112,4
113,1
114,5
115,5
116,2
117,10
118,10
119,7
120,8
121,10
122,3
123,8
124,9
125,1
126,5
127,7
128,2
129,3
130,10
131,1
132,4
133,8
134,7
135,6
136,2
137,8
138,7
139,8
140,9
141,8
142,10
143,10
144,7
145,7
146,9
147,3
148,8
149,3
150,6
151,5
152,8
153,2
154,3
155,4
156,3
157,8
158,6
159,9
160,5
161,7
162,10
163,4
164,1
165,6
166,6
167,2
168,9
169,2
170,5
171,4
172,6
173,2
174,1
175,10
176,9
177,1
178,7
179,1
180,5
181,10
182,2
183,4
184,8
185,2
186,8
187,4
188,4
189,7
190,10
191,3
192,4
193,2
194,8
195,10
196,6
197,5
198,2
199,10
200,9
201,1
202,9
203,5
204,8
205,4
206,4
207,2
208,6
209,1
210,4
211,7
212,7
213,5
214,9
215,7
216,1
217,9
218,2
219,8
220,8
221,10
222,9
223,2
224,8
225,1
226,7
227,5
228,8
229,3
230,4
231,8
232,10
233,9
234,3
235,6
236,6
237,4
238,1
239,1
240,4
241,4
242,8
243,2
244,7
245,2
246,5
247,6
248,2
249,4
250,10
251,2
252,6
253,7
254,9
255,9
256,3
257,10
258,5
259,9
260,8
261,4
262,4
263,8
264,7
265,10
266,8
267,10
268,1
269,1
270,1
271,4
272,10
273,10
274,3
275,4
276,7
277,6
278,1
279,2
280,8
281,9
282,3
283,3
284,5
285,9
286,6
287,2
288,4
289,4
290,3
291,5
292,5
293,1
294,1
295,2
296,10
297,8
298,9
299,3
300,4
301,9
302,7
303,10
304,3
305,9
306,4
307,9
308,2
309,4
310,3
311,4
312,6
313,5
314,1
315,5
316,3
317,8
318,6
319,10
320,5
321,1
322,5
323,7
324,1
325,8
326,9
327,3
328,7
329,9
330,9
331,1
332,4
333,10
334,2
335,9
336,4
337,3
338,1
339,1
340,1
341,3
342,8
343,9
344,7
345,3
346,6
347,3
348,5
349,2
350,7
351,6
352,6
353,6
354,1
355,7
356,7
357,6
358,5
359,3
360,5
361,1
362,3
363,4
364,5
365,8
366,3
367,8
368,3
369,8
370,9
371,9
372,5
373,8
374,1
375,6
376,5
377,1
378,5
379,4
380,5
381,4
382,5
383,8
384,3
385,4
386,10
387,1
388,6
389,3
390,2
391,5
392,6
393,7
394,8
395,9
396,6
397,9
398,4
399,10
400,6
401,9
402,5
403,3
404,2
405,5
406,4
407,10
408,1
409,7
410,4
411,6
412,6
413,9
414,3
415,3
416,9
417,3
418,6
419,9
420,1
421,5
422,6
423,6
424,9
425,2
426,9
427,10
428,2
429,5
430,10
431,7
432,3
433,9
434,6
435,9
436,1
437,1
438,3
439,6
440,8
441,8
442,3
443,3
444,6
445,7
446,5
447,5
448,8
449,7
450,10
451,9
452,6
453,10
454,8
455,3
456,6
457,8
458,10
459,10
460,4
461,1
462,10
463,5
464,2
465,9
466,10
467,8
468,3
469,9
470,1
471,4
472,5
473,4
474,9
475,7
476,7
477,3
478,4
479,2
480,10
481,8
482,1
483,9
484,10
485,9
486,10
487,1
488,8
489,7
490,1
491,4
492,2
493,1
494,6
495,5
496,3
497,9
498,8
499,3
500,4
