pid,duration
1,5
2,9
3,1
4,5
5,9
6,6
7,5
8,1
9,1
10,5
11,8
12,3
13,7
14,1
15,4
16,7
17,4
18,5
19,2
20,3
21,8
22,6
23,1
24,1
25,9
26,3
27,5
28,2
29,4
30,1
31,4
32,3
33,4
34,10
35,4
36,6
37,6
38,3
39,1
40,7
41,7
42,1
43,9
44,6
45,4
46,10
47,3
48,9
49,2
50,5
51,3
52,4
53,2
54,3
55,6
56,2
57,5
58,8
59,3
60,10
61,6
62,1
63,10
64,6
65,3
66,2
67,8
68,4
69,3
70,2
71,2
72,4
73,8
74,4
75,5
76,3
77,6
78,8
79,8
80,6
81,1
82,6
83,3
84,5
85,8
86,9
87,10
88,9
89,10
90,6
91,9
92,2
93,1
94,9
95,3
96,3
97,7
98,10
99,2
100,10
101,6
102,2
103,2
104,1
105,8
106,3
107,9
108,1
109,2
110,7
111,9
112,5
113,10
114,9
115,7
116,9
117,8
118,6
119,6
120,10
121,4
122,9
123,5
124,4
125,5
126,10
127,8
128,8
129,3
130,9
131,9
132,8
133,1
134,5
135,7
136,2
137,9
138,10
139,8
140,1
141,10
142,3
143,10
144,9
145,2
146,6
147,1
148,3
149,1
150,5
151,9
152,7
153,9
154,7
155,3
156,9
157,9
158,5
159,8
160,4
161,5
162,2
163,5
164,9
165,8
166,8
167,10
168,4
169,9
170,3
171,3
172,1
173,6
174,1
175,1
176,2
177,6
178,2
179,6
180,1
181,7
182,2
183,1
184,1
185,6
186,10
187,8
188,3
189,8
190,6
191,6
192,2
193,8
194,3
195,1
196,2
197,10
198,5
199,7
200,3
201,9
202,7
203,4
204,5
205,8
206,1
207,1
208,2
209,6
210,9
211,5
212,4
213,9
214,6
215,4
216,6
217,9
218,5
219,9
220,10
221,9
222,7
223,10
224,8
225,8
226,8
227,4
228,6
229,9
230,1
231,8
232,1
233,10
234,4
235,9
236,9
237,5
238,8
239,8
240,10
241,6
242,2
243,10
244,1
245,4
246,2
247,8
248,2
249,6
250,4
251,6
252,10
253,9
254,7
255,9
256,5
257,1
258,5
259,10
260,3
261,7
262,5
263,4
264,5
265,3
266,7
267,3
268,5
269,2
270,4
271,7
272,2
273,2
274,3
275,10
276,6
277,9
278,7
279,1
280,8
281,4
282,4
283,8
284,7
285,7
286,1
287,9
288,2
289,6
290,10
291,8
292,7
293,3
294,9
295,6
296,10
297,1
298,6
299,4
300,6
301,3
302,9
303,8
304,5
305,4
306,3
307,1
308,6
309,3
310,7
311,6
312,6
313,8
314,9
315,9
316,1
317,10
318,5
319,6
320,6
321,5
322,7
323,5
324,2
325,1
326,2
327,7
328,5
329,3
330,2
331,5
332,7
333,2
334,5
335,8
336,6
337,1
338,8
339,3
340,3
341,8
342,6
343,5
344,4
345,10
346,5
347,7
348,8
349,3
350,1
351,3
352,2
353,3
354,1
355,4
356,1
357,10
358,2
359,6
360,10
361,6
362,9
363,1
364,3
365,10
366,6
367,10
368,5
369,3
370,2
371,7
372,5
373,5
374,3
375,9
376,8
377,9
378,2
379,4
380,7
381,1
382,1
383,3
384,5
385,9
386,9
387,4
388,1
389,8
390,7
391,7
392,7
393,8
394,2
395,8
396,1
397,3
398,1
399,1
400,3
401,9
402,3
403,8
404,3
405,5
406,10
407,5
408,8
409,6
410,7
411,7
412,6
413,6
414,5
415,2
416,9
417,6
418,4
419,4
420,4
421,4
422,4
423,9
424,9
425,8
426,9
427,2
428,9
429,1
430,10
431,2
432,1
433,5
434,6
435,7
436,5
437,6
438,5
439,1
440,2
441,2
442,5
443,10
444,6
445,1
446,7
447,4
448,3
449,9
450,2
451,9
452,10
453,8
454,10
455,5
456,1
457,8
458,9
459,4
460,6
461,6
462,5
463,5
464,5
465,4
466,3
467,4
468,1
469,1
470,1
471,4
472,4
473,8
474,6
475,1
476,10
477,2
478,2
479,3
480,10
481,10
482,5
483,4
484,10
485,2
486,3
487,7
488,3
489,8
490,6
491,8
492,4
493,2
494,8
495,4
496,7
497,8
498,7
499,8
500,1
