pid,duration
1,10
2,2
3,4
4,4
5,9
6,3
7,7
8,1
9,6
10,10
11,1
12,1
13,5
14,4
15,1
16,3
17,3
18,2
19,3
20,3
21,9
22,2
23,2
24,3
25,2
26,6
27,10
28,1
29,3
30,8
31,9
32,2
33,9
34,10
35,3
36,1
37,5
38,10
39,9
40,4
41,2
42,3
43,1
44,5
45,7
46,9
47,5
48,4
49,7
50,2
51,6
52,8
53,4
54,6
55,10
56,6
57,2
58,5
59,8
60,10
61,3
62,1
63,9
64,2
65,8
66,5
67,3
68,10
69,3
70,6
71,8
72,6
73,10
74,5
75,6
76,1
77,4
78,1
79,6
80,6
81,6
82,10
83,9
84,7
85,8
86,1
87,7
88,3
89,6
90,9
91,7
92,4
93,3
94,9
95,8
96,5
97,4
98,7
99,6
100,8
101,5
102,9
103,10
104,10
105,10
106,6
107,4
108,6
109,3
110,7
111,3
112,2
113,3
114,10
115,10
116,7
117,6
118,1
119,9
120,6
121,3
122,7
123,6
124,8
125,10
126,9
127,10
128,5
129,2
130,9
131,7
132,3
133,1
134,5
135,1
136,4
137,9
138,3
139,4
140,2
141,5
142,7
143,2
144,6
145,7
146,1
147,5
148,1
149,3
150,1
151,9
152,10
153,1
154,6
155,3
156,9
157,4
158,9
159,10
160,4
161,1
162,9
163,3
164,8
165,10
166,7
167,3
168,6
169,1
170,1
171,3
172,3
173,4
174,4
175,2
176,6
177,4
178,7
179,7
180,8
181,7
182,8
183,8
184,8
185,9
186,7
187,9
188,10
189,5
190,1
191,10
192,7
193,3
194,6
195,1
196,3
197,4
198,3
199,9
200,4
201,7
202,6
203,7
204,2
205,10
206,7
207,10
208,4
209,9
210,5
211,8
212,3
213,4
214,8
215,3
216,1
217,1
218,5
219,9
220,1
221,10
222,4
223,5
224,5
225,8
226,3
227,1
228,8
229,7
230,1
231,3
232,1
233,6
234,7
235,3
236,6
237,8
238,1
239,1
240,8
241,8
242,1
243,5
244,1
245,6
246,6
247,6
248,1
249,9
250,8
251,1
252,1
253,9
254,4
255,3
256,7
257,5
258,1
259,8
260,1
261,3
262,7
263,4
264,5
265,7
266,5
267,4
268,7
269,10
270,9
271,6
272,8
273,6
274,5
275,9
276,8
277,4
278,10
279,3
280,5
281,6
282,7
283,8
284,4
285,10
286,3
287,7
288,4
289,10
290,4
291,10
292,2
293,7
294,2
295,8
296,3
297,9
298,7
299,9
300,3
301,9
302,3
303,3
304,5
305,7
306,8
307,8
308,4
309,10
310,3
311,9
312,9
313,5
314,2
315,7
316,6
317,10
318,2
319,6
320,7
321,7
322,6
323,2
324,1
325,5
326,5
327,8
328,4
329,5
330,9
331,10
332,7
333,4
334,6
335,4
336,9
337,10
338,4
339,4
340,8
341,2
342,9
343,6
344,9
345,9
346,7
347,3
348,5
349,9
350,10
351,1
352,5
353,6
354,1
355,6
356,8
357,2
358,4
359,8
360,1
361,6
362,7
363,5
364,2
365,2
366,9
367,3
368,5
369,8
370,1
371,9
372,3
373,10
374,5
375,8
376,3
377,10
378,6
379,1
380,1
381,2
382,5
383,10
384,7
385,8
386,2
387,2
388,8
389,1
390,2
391,9
392,9
393,2
394,2
395,7
396,9
397,8
398,1
399,1
400,8
401,4
402,1
403,7
404,2
405,4
406,1
407,5
408,10
409,5
410,7
411,1
412,3
413,10
414,1
415,8
416,4
417,9
418,6
419,6
420,6
421,1
422,7
423,10
424,3
425,6
426,1
427,9
428,8
429,2
430,5
431,6
432,9
433,3
434,9
435,8
436,3
437,2
438,2
439,3
440,9
441,8
442,3
443,7
444,6
445,8
446,9
447,2
448,5
449,3
450,6
451,9
452,6
453,4
454,4
455,10
456,4
457,8
458,6
459,2
460,2
461,4
462,8
463,5
464,4
465,2
466,5
467,2
468,3
469,5
470,9
471,5
472,10
473,4
474,9
475,4
476,5
477,9
478,3
479,8
480,8
481,7
482,2
483,6
484,3
485,5
486,9
487,6
488,3
489,2
490,1
491,10
492,8
493,2
494,3
495,9
496,2
497,2
498,1
499,6
500,8
