pid,duration
1,12
2,100
3,58
4,48
5,86
6,49
7,85
8,9
9,26
10,27
11,86
12,5
13,51
14,56
15,58
16,32
17,85
18,48
19,41
20,98
21,4
22,31
23,91
24,96
25,95
26,63
27,54
28,65
29,21
30,84
31,68
32,74
33,32
34,15
35,79
36,56
37,58
38,26
39,91
40,4
41,51
42,40
43,56
44,24
45,18
46,16
47,99
48,55
49,43
50,52
51,89
52,45
53,19
54,45
55,44
56,49
57,15
58,66
59,7
60,19
61,60
62,11
63,17
64,48
65,52
66,67
67,52
68,85
69,25
70,2
71,15
72,68
73,60
74,89
75,6
76,7
77,98
78,56
79,91
80,69
81,99
82,21
83,37
84,13
85,47
86,79
87,16
88,71
89,23
90,76
91,69
92,43
93,47
94,60
95,97
96,29
97,73
98,54
99,9
100,39
