pid,duration
1,2
2,21
3,70
4,9
5,49
6,77
7,28
8,63
9,22
10,13
11,99
12,12
13,8
14,47
15,17
16,75
17,29
18,43
19,45
20,76
21,40
22,25
23,27
24,78
25,57
26,71
27,68
28,32
29,90
30,20
31,23
32,39
33,86
34,15
35,25
36,12
37,20
38,69
39,16
40,12
41,1
42,14
43,47
44,54
45,65
46,54
47,5
48,61
49,12
50,53
51,30
52,53
53,72
54,75
55,77
56,40
57,67
58,97
59,54
60,12
61,24
62,59
63,44
64,38
65,8
66,41
67,63
68,83
69,42
70,43
71,28
72,73
73,89
74,76
75,21
76,2
77,96
78,28
79,46
80,64
81,77
82,76
83,35
84,89
85,30
86,60
87,24
88,32
89,81
90,49
91,98
92,58
93,4
94,79
95,33
96,42
97,35
98,79
99,57
100,62
