pid,duration
1,93
2,89
3,80
4,56
5,60
6,45
7,43
8,5
9,6
10,15
11,9
12,92
13,25
14,81
15,6
16,33
17,77
18,34
19,100
20,10
21,78
22,12
23,40
24,26
25,2
26,57
27,26
28,10
29,9
30,93
31,10
32,39
33,37
34,21
35,14
36,88
37,86
38,85
39,61
40,88
41,58
42,9
43,23
44,85
45,97
46,47
47,82
48,19
49,48
50,77
51,74
52,38
53,48
54,98
55,12
56,90
57,65
58,84
59,3
60,100
61,52
62,73
63,65
64,42
65,17
66,12
67,16
68,38
69,8
70,30
71,85
72,58
73,2
74,9
75,78
76,21
77,98
78,42
79,32
80,89
81,29
82,12
83,74
84,76
85,86
86,10
87,4
88,70
89,91
90,24
91,55
92,26
93,30
94,99
95,63
96,18
97,47
98,64
99,63
100,26
