pid,duration
1,967
2,25
3,488
4,187
5,228
6,466
7,512
8,224
9,151
10,573
11,625
12,805
13,775
14,487
15,410
16,794
17,452
18,760
19,86
20,121
21,12
22,765
23,499
24,498
25,838
26,579
27,858
28,717
29,286
30,350
31,726
32,475
33,271
34,421
35,723
36,922
37,510
38,805
39,533
40,71
41,234
42,683
43,332
44,714
45,481
46,920
47,839
48,458
49,173
50,199
51,137
52,654
53,157
54,65
55,16
56,700
57,611
58,459
59,975
60,59
61,490
62,337
63,864
64,321
65,606
66,922
67,466
68,403
69,743
70,264
71,575
72,290
73,477
74,347
75,939
76,133
77,740
78,275
79,342
80,161
81,101
82,842
83,382
84,127
85,124
86,259
87,142
88,632
89,791
90,318
91,25
92,689
93,336
94,690
95,96
96,698
97,520
98,336
99,359
100,511
