pid,duration
1,404
2,658
3,171
4,770
5,879
6,393
7,118
8,852
9,905
10,953
11,485
12,768
13,110
14,571
15,622
16,27
17,878
18,758
19,324
20,187
21,868
22,774
23,348
24,734
25,640
26,778
27,280
28,72
29,845
30,166
31,22
32,570
33,75
34,844
35,834
36,123
37,60
38,751
39,53
40,393
41,125
42,463
43,219
44,668
45,575
46,410
47,37
48,305
49,916
50,52
51,877
52,560
53,42
54,28
55,315
56,492
57,502
58,274
59,634
60,672
61,961
62,166
63,688
64,108
65,97
66,446
67,586
68,800
69,487
70,245
71,491
72,1000
73,125
74,88
75,746
76,576
77,772
78,383
79,146
80,843
81,470
82,741
83,184
84,113
85,902
86,697
87,797
88,628
89,535
90,337
91,359
92,923
93,4
94,141
95,710
96,394
97,723
98,310
99,688
100,732
