pid,duration
1,422
2,528
3,873
4,773
5,216
6,68
7,156
8,712
9,935
10,123
11,315
12,80
13,717
14,791
15,288
16,336
17,79
18,602
19,439
20,570
21,377
22,106
23,184
24,854
25,344
26,766
27,346
28,162
29,143
30,370
31,133
32,588
33,336
34,378
35,786
36,822
37,450
38,21
39,703
40,131
41,921
42,430
43,146
44,354
45,352
46,134
47,198
48,583
49,684
50,263
51,32
52,104
53,528
54,483
55,602
56,613
57,597
58,421
59,457
60,599
61,538
62,750
63,895
64,673
65,899
66,864
67,10
68,563
69,234
70,228
71,541
72,863
73,168
74,412
75,425
76,316
77,257
78,985
79,972
80,924
81,988
82,619
83,689
84,545
85,287
86,972
87,816
88,552
89,196
90,75
91,643
92,840
93,440
94,143
95,335
96,934
97,249
98,819
99,611
100,189
