pid,duration
1,41
2,29
3,60
4,48
5,90
6,21
7,65
8,98
9,5
10,13
11,41
12,15
13,51
14,1
15,26
16,10
17,84
18,11
19,65
20,14
21,44
22,55
23,78
24,75
25,47
26,51
27,29
28,76
29,6
30,31
31,82
32,66
33,3
34,35
35,10
36,67
37,60
38,90
39,13
40,80
41,28
42,81
43,36
44,17
45,17
46,77
47,83
48,68
49,62
50,53
51,15
52,99
53,93
54,99
55,81
56,60
57,3
58,56
59,90
60,47
61,10
62,4
63,3
64,33
65,96
66,39
67,74
68,70
69,48
70,26
71,61
72,79
73,45
74,93
75,75
76,40
77,3
78,10
79,24
80,70
81,4
82,92
83,9
84,59
85,87
86,69
87,96
88,47
89,82
90,17
91,30
92,15
93,40
94,2
95,27
96,54
97,81
98,69
99,89
100,7
101,52
102,13
103,94
104,78
105,59
106,61
107,44
108,39
109,79
110,7
111,14
112,15
113,100
114,18
115,58
116,15
117,63
118,20
119,59
120,28
121,88
122,53
123,8
124,58
125,93
126,43
127,61
128,42
129,58
130,94
131,9
132,88
133,59
134,57
135,68
136,13
137,85
138,93
139,2
140,14
141,10
142,73
143,14
144,22
145,35
146,93
147,96
148,3
149,42
150,69
151,19
152,54
153,48
154,43
155,5
156,47
157,3
158,35
159,28
160,60
161,60
162,52
163,75
164,12
165,34
166,64
167,35
168,45
169,53
170,30
171,46
172,55
173,83
174,44
175,1
176,41
177,33
178,41
179,87
180,94
181,39
182,66
183,94
184,22
185,17
186,97
187,55
188,60
189,21
190,9
191,34
192,97
193,97
194,47
195,44
196,44
197,93
198,25
199,2
200,40
201,46
202,41
203,70
204,72
205,14
206,7
207,55
208,30
209,94
210,65
211,86
212,60
213,70
214,61
215,65
216,61
217,5
218,7
219,61
220,70
221,24
222,50
223,75
224,74
225,15
226,82
227,30
228,47
229,82
230,55
231,73
232,14
233,35
234,91
235,35
236,5
237,76
238,40
239,78
240,7
241,34
242,12
243,45
244,88
245,5
246,44
247,24
248,56
249,62
250,70
251,94
252,38
253,43
254,39
255,30
256,58
257,1
258,81
259,63
260,33
261,32
262,53
263,94
264,42
265,5
266,14
267,76
268,76
269,92
270,76
271,67
272,82
273,52
274,73
275,31
276,33
277,61
278,51
279,30
280,71
281,49
282,100
283,87
284,9
285,21
286,30
287,51
288,81
289,34
290,71
291,80
292,91
293,26
294,90
295,29
296,2
297,94
298,82
299,13
300,54
301,72
302,38
303,55
304,64
305,43
306,66
307,75
308,4
309,91
310,67
311,15
312,66
313,60
314,90
315,98
316,89
317,69
318,44
319,3
320,83
321,95
322,88
323,62
324,28
325,25
326,53
327,30
328,59
329,79
330,94
331,68
332,36
333,61
334,4
335,14
336,26
337,99
338,39
339,25
340,8
341,10
342,18
343,10
344,60
345,51
346,57
347,91
348,29
349,30
350,69
351,1
352,17
353,91
354,23
355,54
356,12
357,48
358,40
359,33
360,63
361,89
362,76
363,16
364,15
365,89
366,7
367,52
368,32
369,27
370,76
371,91
372,46
373,47
374,18
375,17
376,14
377,90
378,68
379,76
380,45
381,8
382,100
383,63
384,38
385,74
386,85
387,97
388,16
389,28
390,80
391,100
392,83
393,8
394,68
395,49
396,30
397,67
398,35
399,91
400,34
401,65
402,56
403,94
404,70
405,74
406,33
407,58
408,87
409,91
410,73
411,33
412,56
413,56
414,62
415,53
416,87
417,38
418,53
419,19
420,85
421,74
422,17
423,44
424,46
425,74
426,27
427,73
428,61
429,76
430,37
431,91
432,86
433,66
434,14
