pid,duration
1,64
2,40
3,946
4,76
5,338
6,379
7,716
8,844
9,470
10,533
11,793
12,846
13,160
14,609
15,27
16,848
17,72
18,790
19,649
20,572
21,630
22,84
23,927
24,269
25,798
26,135
27,276
28,187
29,453
30,495
31,816
32,597
33,410
34,716
35,71
36,602
37,648
38,994
39,357
40,419
41,577
42,703
43,363
44,47
45,861
46,845
47,341
48,980
49,962
50,141
51,760
52,245
53,421
54,257
55,810
56,377
57,279
58,660
59,652
60,754
61,375
62,813
63,26
64,835
65,841
66,366
67,96
68,423
69,331
70,381
71,351
72,422
73,814
74,374
75,552
76,478
77,728
78,546
79,708
80,686
81,146
82,717
83,557
84,729
85,753
86,291
87,617
88,783
89,802
90,110
91,11
92,35
93,149
94,777
95,632
96,255
97,200
98,931
99,444
100,442
101,498
102,191
103,196
104,89
105,219
106,705
107,800
108,778
109,169
110,762
111,971
112,241
113,483
114,305
115,458
116,318
117,226
118,594
119,414
120,851
121,501
122,509
123,491
124,443
125,787
126,272
127,962
128,663
129,16
130,240
131,363
132,974
133,877
134,144
135,157
136,416
137,268
138,254
139,54
140,812
141,186
142,386
143,56
144,135
145,311
146,170
147,594
148,175
149,176
150,694
151,946
152,324
153,765
154,693
155,625
156,596
157,513
158,866
159,151
160,985
161,39
162,630
163,744
164,23
165,768
166,553
167,978
168,670
169,130
170,625
171,168
172,28
173,604
174,995
175,792
176,519
177,877
178,170
179,850
180,62
181,193
182,19
183,179
184,889
185,717
186,353
187,154
188,678
189,369
190,199
191,413
192,158
193,512
194,241
195,747
196,386
197,744
198,774
199,257
200,830
201,26
202,880
203,408
204,316
205,232
206,450
207,628
208,603
209,179
210,446
211,879
212,882
213,621
214,299
215,745
216,93
217,567
218,268
219,332
220,949
221,629
222,894
223,534
224,539
225,838
226,175
227,120
228,231
229,329
230,779
231,176
232,964
233,8
234,725
235,227
236,719
237,563
238,440
239,387
240,795
241,67
242,706
243,295
244,825
245,749
246,941
247,405
248,757
249,944
250,64
251,740
252,426
253,387
254,889
255,604
256,839
257,381
258,171
259,295
260,187
261,580
262,664
263,175
264,599
265,389
266,784
267,15
268,699
269,205
270,221
271,483
272,94
273,291
274,72
275,676
276,90
277,505
278,276
279,248
280,862
281,976
282,599
283,135
284,788
285,889
286,598
287,394
288,550
289,701
290,845
291,519
292,813
293,952
294,743
295,463
296,607
297,432
298,242
299,383
300,883
301,699
302,290
303,665
304,445
305,842
306,176
307,866
308,204
309,931
310,942
311,36
312,440
313,87
314,905
315,369
316,830
317,3
318,556
319,562
320,197
321,136
322,858
323,239
324,737
325,154
326,597
327,494
328,986
329,963
330,593
331,492
332,636
333,898
334,8
335,342
336,129
337,969
338,192
339,856
340,202
341,996
342,21
343,793
344,749
345,142
346,892
347,179
348,139
349,937
350,600
351,95
352,858
353,532
354,180
355,10
356,169
357,797
358,911
359,58
360,361
361,97
362,779
363,298
364,439
365,754
366,258
367,175
368,546
369,495
370,76
371,254
372,781
373,111
374,99
375,774
376,289
377,774
378,57
379,712
380,384
381,504
382,639
383,404
384,568
385,993
386,33
387,925
388,312
389,893
390,160
391,552
392,124
393,809
394,396
395,873
396,208
397,790
398,682
399,401
400,693
401,352
402,608
403,316
404,507
405,254
406,139
407,64
408,627
409,70
410,477
411,773
412,42
413,972
414,652
415,281
416,499
417,70
418,341
419,479
420,808
421,91
422,113
423,312
424,847
425,550
426,716
427,866
428,660
429,512
430,230
431,153
432,386
433,330
434,954
435,224
436,251
437,987
438,328
439,200
440,927
441,830
442,95
443,240
444,803
445,979
446,229
447,850
448,442
449,569
450,191
451,833
452,817
453,756
454,227
455,895
456,564
457,690
458,129
459,315
460,727
461,430
462,865
463,283
464,409
465,25
466,385
467,51
468,111
469,840
470,436
471,781
472,786
473,540
474,969
475,316
476,494
477,196
478,883
479,762
480,830
481,749
482,880
483,665
484,747
485,692
486,929
487,281
488,827
489,588
490,736
491,687
492,408
493,245
494,942
495,657
496,229
497,99
498,206
499,791
500,927
501,655
502,283
503,116
504,139
505,59
506,355
507,346
508,229
509,308
510,874
511,984
512,193
513,128
514,668
515,397
516,193
517,485
