pid,duration
1,44
2,331
3,745
4,29
5,181
6,857
7,874
8,674
9,146
10,38
11,469
12,369
13,987
14,672
15,559
16,336
17,184
18,630
19,624
20,298
21,782
22,966
23,855
24,546
25,18
26,928
27,964
28,438
29,8
30,666
31,711
32,75
33,817
34,304
35,71
36,347
37,858
38,769
39,288
40,316
41,326
42,779
43,931
44,377
45,684
46,171
47,880
48,879
49,982
50,721
51,87
52,425
53,617
54,624
55,660
56,713
57,491
58,569
59,952
60,923
61,213
62,15
63,195
64,914
65,865
66,91
67,889
68,496
69,974
70,562
71,315
72,595
73,535
74,436
75,30
76,525
77,815
78,815
79,650
80,774
81,251
82,716
83,769
84,204
85,977
86,828
87,952
88,879
89,18
90,810
91,463
92,293
93,906
94,862
95,336
96,826
97,87
98,7
99,21
100,473
101,187
102,811
103,420
104,911
105,490
106,141
107,487
108,952
109,229
110,138
111,995
112,270
113,255
114,178
115,109
116,761
117,183
118,384
119,381
120,685
121,639
122,403
123,25
124,535
125,712
126,941
127,407
128,202
129,735
130,864
131,408
132,693
133,347
134,566
135,745
136,230
137,650
138,496
139,549
140,644
141,761
142,674
143,530
144,508
145,598
146,959
147,953
148,542
149,105
150,148
151,837
152,294
153,751
154,919
155,354
156,62
157,533
158,717
159,491
160,100
161,801
162,468
163,993
164,443
165,883
166,736
167,180
168,981
169,710
170,415
171,841
172,332
173,312
174,822
175,498
176,868
177,39
178,524
179,268
180,952
181,796
182,753
183,791
184,154
185,425
186,89
187,728
188,212
189,944
190,124
191,183
192,992
193,125
194,322
195,696
196,958
197,462
198,599
199,809
200,447
201,220
202,573
203,171
204,639
205,657
206,485
207,965
208,884
209,966
210,132
211,306
212,686
213,69
214,605
215,995
216,48
217,774
218,171
219,833
220,886
221,612
222,533
223,545
224,312
225,138
226,855
227,697
228,408
229,927
230,525
231,220
232,781
233,733
234,515
235,180
236,89
237,561
238,357
239,886
240,527
241,929
242,474
243,986
244,613
245,992
246,292
247,191
248,55
249,85
250,570
251,531
252,123
253,199
254,283
255,110
256,54
257,706
258,11
259,305
260,866
261,468
262,42
263,408
264,943
265,405
266,178
267,446
268,294
269,821
270,678
271,299
272,173
273,835
274,553
275,237
276,718
277,482
278,296
279,688
280,993
281,106
282,592
283,809
284,442
285,303
286,956
287,382
288,992
289,86
290,947
291,882
292,414
293,516
294,499
295,590
296,469
297,826
298,523
299,526
300,108
301,361
302,549
303,721
304,517
305,953
306,127
307,730
308,766
309,334
310,43
311,903
312,871
313,687
314,336
315,942
316,542
317,220
318,531
319,349
320,376
321,414
322,683
323,180
324,149
325,146
326,21
327,667
328,819
329,342
330,373
331,393
332,272
333,668
334,422
335,13
336,174
337,640
338,923
339,112
340,158
341,776
342,604
343,259
344,484
345,136
346,911
347,818
348,108
349,105
350,176
351,940
352,124
353,440
354,814
355,336
356,968
357,653
358,739
359,468
360,790
361,29
362,942
363,515
364,132
365,915
366,548
367,754
368,80
369,71
370,346
371,261
372,298
373,992
374,384
375,406
376,932
377,319
378,672
379,783
380,219
381,722
382,819
383,799
384,686
385,218
386,370
387,130
388,118
389,603
390,723
391,492
392,992
393,628
394,948
395,906
396,288
397,54
398,762
399,735
400,951
401,7
402,556
403,884
404,780
405,776
406,930
407,667
408,455
409,24
410,415
411,213
412,531
413,87
414,747
415,143
416,704
417,503
418,518
419,369
420,591
421,701
422,719
423,361
424,703
425,275
426,466
427,848
428,598
429,148
430,882
431,345
432,709
433,693
434,740
435,308
436,830
437,646
438,709
439,224
440,192
441,839
442,725
443,891
444,997
445,823
446,676
447,627
448,804
449,463
450,63
451,341
452,587
453,407
454,213
455,83
456,427
457,476
458,63
459,355
460,929
461,766
462,360
463,924
464,58
465,73
466,30
467,286
468,870
469,705
470,508
471,154
472,500
473,97
474,284
475,101
476,767
477,216
478,405
479,686
480,223
481,448
482,891
483,342
484,832
485,20
486,423
487,846
488,427
489,533
490,633
491,935
492,553
493,277
494,557
495,186
496,5
497,33
498,583
499,343
500,867
501,88
502,976
503,267
504,809
505,482
506,874
507,941
508,792
509,563
510,625
511,102
512,175
513,59
514,727
515,324
516,283
517,127
518,560
519,329
520,292
521,181
522,978
523,7
524,496
525,656
526,676
527,20
528,267
529,578
530,647
531,529
532,125
533,284
534,719
535,501
536,626
537,261
538,514
539,918
540,100
541,565
542,384
543,770
544,910
545,188
546,720
547,804
548,421
549,629
550,270
551,470
552,844
553,1
554,890
555,683
556,425
557,442
558,897
559,339
560,55
561,986
562,374
563,420
564,76
565,81
566,95
567,388
568,47
569,660
570,753
571,226
572,966
573,895
574,999
575,656
576,363
577,224
578,397
579,86
580,44
581,963
582,779
583,606
584,868
585,516
586,775
587,222
588,372
589,690
590,16
591,898
592,11
593,447
594,525
595,803
596,124
597,245
598,912
599,809
600,10
601,310
602,576
603,58
604,487
605,525
606,615
607,34
608,327
609,611
610,925
611,363
